league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,0,2pt FGM Assist%,0.612,0.642,-0.030
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,1,Non Putback 2pt FGM Assist%,0.667,0.688,-0.021
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,2,3pt FGM Assist%,0.921,0.873,0.048
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,3,3pt FG%,0.343,0.333,0.010
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,4,Non-Heave 3pt FG%,0.347,0.337,0.010
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,5,2pt FG%,0.518,0.521,-0.002
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,6,eFG%,0.517,0.512,0.005
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,7,TS%,0.554,0.553,0.001
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,8,3PAr,0.386,0.444,-0.058
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,9,% of FG3A Blocked,0.008,0.005,0.002
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,10,% of FG2A Blocked,0.087,0.086,0.000
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,11,Live Ball TO%,0.556,0.495,0.061
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1628886'}",on_off,1611661330,1628886,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1628886__d328653c,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1628886,200,12,DReb% - Missed FTs,0.750,0.870,-0.120
