league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,0,2pt FGM Assist%,0.575,0.614,-0.039,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,1,Non Putback 2pt FGM Assist%,0.624,0.645,-0.021,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,2,3pt FGM Assist%,0.892,0.907,-0.015,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,3,3pt FG%,0.305,0.304,0.000,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,4,Non-Heave 3pt FG%,0.307,0.307,0.000,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,5,2pt FG%,0.457,0.480,-0.023,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,6,eFG%,0.457,0.473,-0.015,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,7,TS%,0.505,0.517,-0.013,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,8,3PAr,0.281,0.310,-0.030,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1630096'}",on_off,1611661321,1630096,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,9,% of FG3A Blocked,0.021,0.011,0.009,False,team_on_off
