league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,0,2pt FGM Assist%,0.500,0.646,-0.146,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,1,Non Putback 2pt FGM Assist%,0.636,0.685,-0.049,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,2,3pt FGM Assist%,0.333,0.921,-0.588,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,3,3pt FG%,0.333,0.379,-0.045,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,4,Non-Heave 3pt FG%,0.333,0.381,-0.048,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,5,2pt FG%,0.500,0.528,-0.028,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,6,eFG%,0.500,0.543,-0.043,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,7,TS%,0.500,0.572,-0.072,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,8,3PAr,0.243,0.374,-0.131,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,9,% of FG3A Blocked,0.000,0.007,-0.007,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,10,% of FG2A Blocked,0.107,0.061,0.046,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,11,Live Ball TO%,0.333,0.520,-0.186,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,12,DReb% - Missed FTs,1.000,0.816,0.184,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,13,OReb% - Missed FTs,0.000,0.207,-0.207,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1642344'}",on_off,1611661324,1642344,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1642344__82ba5202,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1642344,200,14,DReb% - Missed 2s,0.750,0.698,0.052,False,team_on_off
