league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,0,2pt FGM Assist%,0.601,0.615,-0.014,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,1,Non Putback 2pt FGM Assist%,0.649,0.678,-0.029,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,2,3pt FGM Assist%,0.856,0.841,0.015,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,3,3pt FG%,0.339,0.335,0.003,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,4,Non-Heave 3pt FG%,0.341,0.339,0.002,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,5,2pt FG%,0.560,0.495,0.066,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,6,eFG%,0.540,0.498,0.042,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,7,TS%,0.578,0.542,0.036,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,8,3PAr,0.388,0.374,0.014,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1627700'}",on_off,1611661320,1627700,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1627700__ac35302d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1627700,200,9,% of FG3A Blocked,0.008,0.000,0.008,False,team_on_off
