league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,0,2pt FGM Assist%,0.586,0.643,-0.057,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,1,Non Putback 2pt FGM Assist%,0.646,0.708,-0.063,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,2,3pt FGM Assist%,0.909,0.863,0.046,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,3,3pt FG%,0.361,0.322,0.039,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,4,Non-Heave 3pt FG%,0.363,0.323,0.040,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,5,2pt FG%,0.448,0.472,-0.023,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,6,eFG%,0.478,0.475,0.003,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,7,TS%,0.509,0.515,-0.006,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,8,3PAr,0.320,0.303,0.018,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661329', 'PlayerId': '1642817'}",on_off,1611661329,1642817,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661329__player_id-1642817__413aa7b0,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661329&PlayerId=1642817,200,9,% of FG3A Blocked,0.027,0.013,0.015,False,team_on_off
