league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,0,2pt FGM Assist%,0.523,0.567,-0.044,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,1,Non Putback 2pt FGM Assist%,0.564,0.605,-0.040,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,2,3pt FGM Assist%,0.904,0.879,0.025,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,3,3pt FG%,0.342,0.353,-0.011,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,4,Non-Heave 3pt FG%,0.342,0.355,-0.013,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,5,2pt FG%,0.468,0.496,-0.028,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,6,eFG%,0.486,0.509,-0.023,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,7,TS%,0.524,0.556,-0.032,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,8,3PAr,0.395,0.381,0.014,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '1629484'}",on_off,1611661319,1629484,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-1629484__ef82d9d1,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=1629484,200,9,% of FG3A Blocked,0.026,0.007,0.019,False,team_on_off
