league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,0,2pt FGM Assist%,0.558,0.609,-0.052,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,1,Non Putback 2pt FGM Assist%,0.606,0.643,-0.037,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,2,3pt FGM Assist%,0.880,0.905,-0.025,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,3,3pt FG%,0.227,0.314,-0.087,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,4,Non-Heave 3pt FG%,0.236,0.316,-0.080,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,5,2pt FG%,0.469,0.474,-0.006,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,6,eFG%,0.429,0.473,-0.045,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,7,TS%,0.462,0.520,-0.058,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,8,3PAr,0.313,0.301,0.013,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661321', 'PlayerId': '1641649'}",on_off,1611661321,1641649,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,9,% of FG3A Blocked,0.009,0.014,-0.005,False,team_on_off
