league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,0,2pt FGM Assist%,0.603,0.615,-0.013,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,1,Non Putback 2pt FGM Assist%,0.660,0.664,-0.004,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,2,3pt FGM Assist%,0.840,0.868,-0.027,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,3,3pt FG%,0.334,0.343,-0.010,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,4,Non-Heave 3pt FG%,0.336,0.347,-0.011,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,5,2pt FG%,0.538,0.517,0.020,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,6,eFG%,0.524,0.517,0.007,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,7,TS%,0.564,0.559,0.005,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,8,3PAr,0.374,0.396,-0.022,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661320', 'PlayerId': '1642288'}",on_off,1611661320,1642288,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661320__player_id-1642288__e84d4a3d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661320&PlayerId=1642288,200,9,% of FG3A Blocked,0.007,0.000,0.007,False,team_on_off
