league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,0,2pt FGM Assist%,0.630,0.657,-0.027,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,1,Non Putback 2pt FGM Assist%,0.683,0.686,-0.003,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,2,3pt FGM Assist%,0.920,0.915,0.005,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,3,3pt FG%,0.362,0.390,-0.028,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,4,Non-Heave 3pt FG%,0.368,0.390,-0.023,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,5,2pt FG%,0.512,0.543,-0.031,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,6,eFG%,0.523,0.560,-0.037,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,7,TS%,0.558,0.584,-0.026,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,8,3PAr,0.342,0.400,-0.058,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661324', 'PlayerId': '1629491'}",on_off,1611661324,1629491,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661324__player_id-1629491__f82af97d,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661324&PlayerId=1629491,200,9,% of FG3A Blocked,0.008,0.006,0.002,False,team_on_off
