league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,0,2pt FGM Assist%,0.619,0.644,-0.026,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,1,Non Putback 2pt FGM Assist%,0.677,0.679,-0.002,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,2,3pt FGM Assist%,0.869,0.938,-0.069,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,3,3pt FG%,0.326,0.360,-0.034,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,4,Non-Heave 3pt FG%,0.332,0.361,-0.030,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,5,2pt FG%,0.515,0.528,-0.013,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,6,eFG%,0.504,0.533,-0.029,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,7,TS%,0.545,0.570,-0.025,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,8,3PAr,0.424,0.407,0.017,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631009'}",on_off,1611661330,1631009,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631009__2dbc45a3,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631009,200,9,% of FG3A Blocked,0.004,0.012,-0.009,False,team_on_off
