league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off,is_playoffs,job_variant
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,0,2pt FGM Assist%,0.456,0.594,-0.138,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,1,Non Putback 2pt FGM Assist%,0.480,0.638,-0.157,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,2,3pt FGM Assist%,0.857,0.892,-0.035,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,3,3pt FG%,0.310,0.371,-0.060,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,4,Non-Heave 3pt FG%,0.312,0.372,-0.060,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,5,2pt FG%,0.452,0.507,-0.055,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,6,eFG%,0.458,0.525,-0.067,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,7,TS%,0.506,0.570,-0.063,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,8,3PAr,0.431,0.363,0.068,False,team_on_off
wnba,wnba_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319', 'PlayerId': '204329'}",on_off,1611661319,204329,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661319__player_id-204329__d33993ec,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661319&PlayerId=204329,200,9,% of FG3A Blocked,0.017,0.006,0.010,False,team_on_off
