league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,0,,,,,,False,1611661323,59.0,557,2025-09-10,1022500282,1628269-1628278-1630471-1631044-1642804,False,CON,1628263-1642796-1642800-1642809-203863,,,,,,1611661330,4,Maya Caldwell,1630471,31,01:22,0,,1628263,Lindsay Allen,0,,0,,False,16,,24.6,0.2881,61.0,Arc3,3,82.0,OffLongMidRangeMake,ATL,01:01,,-84,231
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,1,,,,,,False,1611661323,85.0,554,2025-09-10,1022500282,1628269-1628278-1630471-1631044-1642804,False,CON,1628263-1642796-1642800-1642809-203863,,,,,,1611661330,4,Te-Hina Paopao,1642804,29,01:55,0,,0,,0,,0,,False,18,,5.8,0.268,88.0,ShortMidRange,2,115.0,OffDeadball,ATL,01:28,,32,48
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,2,,,,,,False,1611661323,161.0,528,2025-09-10,1022500282,1628277-1630471-1631009-1631044-203398,False,CON,1628263-1629497-1642290-1642800-1642809,,,,,,1611661330,4,Brittney Griner,203398,25,03:01,0,,1629497,Marina Mabrey,0,,0,,False,15,,3.7,0.5281,163.0,AtRim,2,181.0,OffLongMidRangeMake,ATL,02:43,,-21,31
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,3,,,,,,False,1611661323,250.0,513,2025-09-10,1022500282,1628277-1630471-1631044-1642804-203398,False,CON,1628263-1629497-1642290-1642800-1642809,,,,,,1611661330,4,Te-Hina Paopao,1642804,19,04:28,1642804,Te-Hina Paopao,1642800,Aneesah Morrow,0,,0,,False,15,,23.6,0.368,252.0,Corner3,3,268.0,OffCorner3Miss,ATL,04:12,,232,42
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,4,,,,,,False,1611661323,338.0,501,2025-09-10,1022500282,1628277-1630471-1631044-1642804-203398,False,CON,1628263-1629497-1642290-1642800-1642809,,,,,,1611661330,4,Allisha Gray,1628277,13,05:56,0,,1642809,Saniya Rivers,0,,0,,False,14,,27.4,0.3421,340.0,Arc3,3,356.0,OffShortMidRangeMake,ATL,05:40,,137,237
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,5,,,,,,False,1611661323,448.0,472,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1642290-1642800-1642809-1642841,,,,,,1611661330,4,Maya Caldwell,1630471,7,08:05,1631044,Naz Hillmon,1629497,Marina Mabrey,0,,0,,False,12,,23.7,0.3222,453.0,Corner3,3,485.0,OffLongMidRangeMiss,ATL,07:33,,234,36
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,6,,,,,,False,1611661323,494.0,462,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1629497-1642290-1642800-1642841,,,,,,1611661330,4,Te-Hina Paopao,1642804,5,08:44,0,,1642841,Mamignan Touré,0,,0,,False,12,,32.9,0.2871,498.0,Arc3,3,524.0,OffAtRimMake,ATL,08:18,,144,296
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,7,,,,,,False,1611661323,543.0,457,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1629497-1642290-1642800-1642841,,,,,,1611661330,4,Te-Hina Paopao,1642804,3,09:17,0,,1642800,Aneesah Morrow,0,,0,,False,14,,24.9,0.3126,545.0,Arc3,3,557.0,OffAtRimMake,ATL,09:05,,-19,248
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,8,,,,,,False,1611661323,576.0,447,2025-09-10,1022500282,1628280-1630471-1631009-1631044-1642804,False,CON,1628263-1629497-1642290-1642800-1642841,,,,,,1611661330,4,Rhyne Howard,1631009,1,10:00,0,,0,,0,,0,,False,13,,25.4,0.2609,582.0,Arc3,3,600.0,OffDeadball,ATL,09:42,,-30,252
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,9,,,,,,False,1611661323,335.0,342,2025-09-10,1022500282,1628277-1628886-1630471-1631044-203398,False,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Naz Hillmon,1631044,16,05:52,0,,0,,0,,0,,False,21,,24.8,0.3777,337.0,Arc3,3,352.0,OffDeadball,ATL,05:37,,21,247
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661330__1f0fd56e,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661330,200,10,,,,,,False,1611661323,485.0,305,2025-09-10,1022500282,1628277-1628280-1631009-1631044-1642804,False,CON,1628263-1629497-1642800-1642809-202250,,,,,,1611661330,3,Rhyne Howard,1631009,6,08:33,1628280,Brionna Jones,202250,Tina Charles,0,,0,,False,21,,24.5,0.3345,488.0,Arc3,3,513.0,OffFTMiss,ATL,08:08,,-26,244
