league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,0,,,,,,False,1611661324,18.0,576,2024-10-20,1042400305,1627668-1627673-1629477-1630142-1631055,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,5,Sabrina Ionescu,1629477,17,00:41,0,,0,,1627668,Breanna Stewart,1627675,Courtney Williams,False,3,,28.0,0.2577,21.0,Arc3,3,41.0,OffLiveBallTurnover,NYL,00:21,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/576/2db81b94-2e38-7b6b-08bd-fdbc1c563d45_960x540.mp4,15,280
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,1,,,,,,False,1611661324,52.0,572,2024-10-20,1042400305,1627668-1627673-1629477-1630142-1631055,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,5,Sabrina Ionescu,1629477,15,01:15,0,,0,,0,,0,,False,3,,17.1,0.2881,54.0,LongMidRange,2,75.0,OffTimeout,NYL,00:54,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/572/92631e16-fc7e-620e-1dc3-e89e9bde56f8_960x540.mp4,-124,118
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,2,,,,,,False,1611661324,123.0,553,2024-10-20,1042400305,1627668-1627673-1629477-1630142-1631055,False,MIN,1629483-1629501-1629524-1629567-203825,,,,,,1611661313,5,Breanna Stewart,1627668,11,02:29,0,,0,,0,,0,,False,5,,23.8,0.2913,126.0,Arc3,3,149.0,OffDeadball,NYL,02:06,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/553/9f49fd7d-f16c-2b51-d58d-899584805704_960x540.mp4,-164,172
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,3,,,,,,False,1611661324,236.0,530,2024-10-20,1042400305,1627668-1627673-1629477-1630142-1631055,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,5,Leonie Fiebich,1630142,3,04:21,1631055,Nyara Sabally,1627675,Courtney Williams,0,,0,,False,3,,25.4,0.3069,240.0,Arc3,3,261.0,OffLongMidRangeMiss,NYL,04:00,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/530/d9f1677f-9bcc-a446-f8c3-0d2fcde43da6_960x540.mp4,115,227
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,4,,,,,,False,1611661324,27.0,495,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1627675-1629483-1629501-1629524-203825,,0.0,Sabrina Ionescu,1629477.0,Team,1611661313,4,Sabrina Ionescu,1629477,32,01:04,0,,1629483,Napheesa Collier,0,,0,,False,-2,4.0,22.8,0.1641,29.0,Corner3,3,64.0,OffAtRimMake,NYL,00:29,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/495/914669b0-52fc-9c1c-5c07-f9d287f91030_960x540.mp4,-228,11
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,5,,,,,,False,1611661324,27.0,492,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1627675-1629483-1629501-1629524-203825,Leonie Fiebich,1630142.0,Breanna Stewart,1627668.0,FT,1611661313,4,Sabrina Ionescu,1629477,32,01:04,0,,1629483,Napheesa Collier,0,,0,,False,-2,2.0,24.5,0.2712,34.0,Arc3,3,64.0,OffAtRimMake,NYL,00:34,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/492/2df63f3a-671f-3652-3582-a2147aedd207_960x540.mp4,-128,209
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,6,,,,,,False,1611661324,84.0,479,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,4,Jonquel Jones,1627673,30,01:35,0,,0,,0,,0,,False,0,,4.5,0.4264,86.0,ShortMidRange,2,95.0,OffTimeout,NYL,01:26,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/479/b74b92dc-fffb-f080-c7e3-24d483863169_960x540.mp4,31,32
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,7,,,,,,False,1611661324,112.0,475,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,4,Breanna Stewart,1627668,28,02:08,0,,0,,0,,0,,False,2,,19.7,0.3932,114.0,LongMidRange,2,128.0,OffFTMake,NYL,01:54,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/475/77228b88-3254-aa8f-e5bb-f5f428c54785_960x540.mp4,-197,1
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,8,,,,,,False,1611661324,139.0,467,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,4,Sabrina Ionescu,1629477,26,02:52,0,,1629483,Napheesa Collier,0,,0,,False,2,,26.2,0.3305,154.0,Arc3,3,172.0,OffAtRimMake,NYL,02:34,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/467/9841f337-a422-2786-ede6-91c28c8c2136_960x540.mp4,-162,206
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,9,,,,,,False,1611661324,230.0,453,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661313,4,Kayla Thornton,203866,22,04:14,1629477,Sabrina Ionescu,1629567,Natisha Hiedeman,0,,0,,False,1,,22.8,0.3717,242.0,Corner3,3,254.0,OffCorner3Miss,NYL,04:02,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/453/e76d079e-1659-90f5-9a39-4c22600c0472_960x540.mp4,221,55
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661313__78c98033,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661313,200,10,,,,,,False,1611661324,304.0,438,2024-10-20,1042400305,1627668-1627673-1629477-1630142-203866,False,MIN,1629483-1629501-1629524-1629567-203825,,,,,,1611661313,4,Sabrina Ionescu,1629477,18,05:29,0,,0,,0,,0,,False,-1,,14.4,0.2802,306.0,LongMidRange,2,329.0,OffTimeout,NYL,05:06,https://videos.nba.com/wnba/pbp/media/2024/10/20/1042400305/438/96a11b57-9dfa-5ec8-bf07-89ad2922f803_960x540.mp4,-144,12
