league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,0,,,,,,False,1611661331,19.0,498,2025-09-09,1022500281,1628279-1629496-203014-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,4,Nneka Ogwumike,203014,31,00:37,0,,0,,0,,0,,False,-1,,7.1,0.3122,31.0,ShortMidRange,2,37.0,OffTimeout,SEA,00:31,,-6,71
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,1,,,,,,False,1611661331,76.0,470,2025-09-09,1022500281,1628279-1629496-203014-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,4,Skylar Diggins,203400,27,01:43,0,,1627701,Temi Fágbénlé,0,,0,,False,0,,3.8,0.342,78.0,AtRim,2,103.0,OffAtRimMake,SEA,01:18,,-38,4
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,2,,,,,,False,1611661331,263.0,443,2025-09-09,1022500281,1628279-1629496-203014-203400-204365,False,GSV,1627701-1628881-1631007-1642324-1642767,,,,,,1611661328,4,Skylar Diggins,203400,19,04:51,0,,0,,0,,0,,False,0,,8.0,0.329,266.0,ShortMidRange,2,291.0,OffDeadball,SEA,04:26,,-11,79
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,3,,,,,,False,1611661331,385.0,424,2025-09-09,1022500281,1628279-1628931-1629496-203014-204365,False,GSV,1627701-1628881-1631007-1642324-1642767,,,,,,1611661328,4,Erica Wheeler,204365,13,06:41,0,,1642767,Janelle Salaün,0,,0,,False,0,,2.1,0.6602,385.0,AtRim,2,401.0,OffAtRimMake,SEA,06:25,,-21,4
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,4,,,,,,False,1611661331,411.0,420,2025-09-09,1022500281,1628279-1628931-1629496-203014-204365,False,GSV,1627701-1628881-1631007-1642324-1642767,,,,,,1611661328,4,Brittney Sykes,1628279,11,07:16,0,,0,,0,,0,,False,2,,23.4,0.2964,415.0,Arc3,3,436.0,OffDeadball,SEA,06:55,,-130,195
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,5,,,,,,False,1611661331,569.0,391,2025-09-09,1022500281,1628279-1628931-1629496-203014-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,4,Erica Wheeler,204365,1,10:00,0,,0,,0,,0,,False,-8,,23.0,0.2244,574.0,Arc3,3,600.0,OffDeadball,SEA,09:34,,-125,193
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,6,,,,,,False,1611661331,0.0,385,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,Erica Wheeler,204365.0,Erica Wheeler,204365.0,ShortMidRange,1611661328,3,Erica Wheeler,204365,38,00:21,0,,0,,0,,0,,True,-8,1.0,17.1,0.1305,0.0,LongMidRange,2,21.0,OffFTMake,SEA,00:00,,140,99
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,7,,,,,,False,1611661331,0.0,383,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Erica Wheeler,204365,38,00:21,0,,0,,0,,0,,False,-8,,11.8,0.367,3.0,ShortMidRange,2,21.0,OffFTMake,SEA,00:03,,-32,114
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,8,,,,,,False,1611661331,39.0,374,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Ezi Magbegor,1629496,36,01:11,0,,1628881,Monique Billings,0,,0,,False,-10,,2.8,0.4955,51.0,AtRim,2,71.0,OffAtRimMake,SEA,00:51,,-28,2
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,9,,,,,,False,1611661331,80.0,370,2025-09-09,1022500281,1628279-1628931-1629496-1642798-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Dominique Malonga,1642798,34,01:40,0,,1631007,Veronica Burton,0,,0,,False,-8,,5.4,0.4078,82.0,ShortMidRange,2,100.0,OffAtRimMake,SEA,01:22,,-1,54
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661328__30a071bb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661328,200,10,,,,,,False,1611661331,126.0,362,2025-09-09,1022500281,1628279-1629496-1642798-203400-204365,False,GSV,1627701-1628881-1630097-1631007-1642767,,,,,,1611661328,3,Brittney Sykes,1628279,32,02:25,0,,1628881,Monique Billings,0,,0,,False,-6,,18.9,0.3916,129.0,LongMidRange,2,145.0,OffCorner3Make,SEA,02:09,,82,170
