league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,0,,,,,,False,1611661319,0.0,555,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-203833-204319-204329,,,,,,1611661328,4,Erica Wheeler,204365,40,00:12,0,,0,,0,,0,,False,-1,,14.1,0.3192,4.0,LongMidRange,2,12.0,OffTimeout,SEA,00:04,,-4,141
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,1,,,,,,False,1611661319,45.0,535,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,,,,,,1611661328,4,Skylar Diggins,203400,36,01:03,0,,0,,0,,0,,False,-1,,4.0,0.3336,47.0,ShortMidRange,2,63.0,OffTimeout,SEA,00:47,,38,11
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,2,,,,,,False,1611661319,75.0,519,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,,,,,,1611661328,4,Nneka Ogwumike,203014,34,01:33,0,,0,,0,,0,,False,-2,,23.6,0.3708,80.0,Corner3,3,93.0,OffFTMake,SEA,01:20,,236,13
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,3,,,,,,False,1611661319,193.0,490,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,,,,,,1611661328,4,Erica Wheeler,204365,26,03:28,0,,0,,0,,0,,False,-5,,23.0,0.3758,195.0,Corner3,3,208.0,OffFTMake,SEA,03:15,,-229,22
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,4,,,,,,False,1611661319,252.0,474,2025-09-18,1042500113,1628931-1629496-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,Nneka Ogwumike,203014.0,Skylar Diggins,203400.0,ShortMidRange,1611661328,4,Nneka Ogwumike,203014,22,04:31,0,,0,,0,,0,,True,-4,0.0,0.6,0.649,254.0,AtRim,2,271.0,OffTimeout,SEA,04:14,,0,-6
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,5,,,,,,False,1611661319,252.0,472,2025-09-18,1042500113,1628931-1629496-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,,,,,,1611661328,4,Skylar Diggins,203400,22,04:31,0,,0,,0,,0,,False,-4,,5.7,0.3265,255.0,ShortMidRange,2,271.0,OffTimeout,SEA,04:15,,-55,15
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,6,,,,,,False,1611661319,379.0,451,2025-09-18,1042500113,1628279-1629496-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,,,,,,1611661328,4,Erica Wheeler,204365,14,06:35,0,,0,,0,,0,,False,-1,,25.0,0.3166,382.0,Arc3,3,395.0,OffTimeout,SEA,06:22,,162,190
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,7,,,,,,False,1611661319,527.0,413,2025-09-18,1042500113,1628279-1628931-1629496-1642798-204365,False,LVA,1628932-1629498-1630389-203833-204323,,,,,,1611661328,4,Erica Wheeler,204365,6,09:05,0,,0,,1628931,Gabby Williams,1629498,Jackie Young,False,-2,,25.6,0.3822,540.0,Arc3,3,545.0,OffLiveBallTurnover,SEA,09:00,,81,243
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,8,,,,,,False,1611661319,137.0,365,2025-09-18,1042500113,1628279-1642798-203014-203400-204365,False,LVA,1628932-1629498-1630389-203833-204323,,,,,,1611661328,3,Skylar Diggins,203400,31,02:25,203400,Skylar Diggins,204323,Cheyenne Parker-Tyus,0,,0,,False,-3,,26.2,0.3816,140.0,Arc3,3,145.0,OffCorner3Miss,SEA,02:20,,160,207
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,9,,,,,,False,1611661319,190.0,350,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-1630389-203833-204319,,,,,,1611661328,3,Erica Wheeler,204365,27,03:27,0,,1628932,A'ja Wilson,0,,0,,False,-5,,8.3,0.4216,192.0,ShortMidRange,2,207.0,OffShortMidRangeMake,SEA,03:12,,0,83
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,10,,,,,,False,1611661319,251.0,343,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-1630389-203833-204319,,,,,,1611661328,3,Nneka Ogwumike,203014,23,04:27,0,,1628932,A'ja Wilson,0,,0,,False,-6,,7.9,0.3762,253.0,ShortMidRange,2,267.0,OffAtRimMake,SEA,04:13,,48,63
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661328__edc05d78,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661328,200,11,,,,,,False,1611661319,317.0,331,2025-09-18,1042500113,1628931-1642798-203014-203400-204365,False,LVA,1628932-1629498-1631006-203833-204319,,,,,,1611661328,3,Gabby Williams,1628931,19,05:35,0,,0,,0,,0,,False,-4,,16.1,0.3603,320.0,LongMidRange,2,335.0,OffDeadball,SEA,05:20,,-144,72
