league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,0,,,,,,False,1611661321,15.0,548,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Kiana Williams,1630461,37,00:34,0,,1642793,Aziaha James,0,,0,,False,-21,,23.0,0.2473,18.0,Arc3,3,34.0,OffAtRimMake,PHX,00:18,,-145,178
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,1,,,,,,False,1611661321,108.0,533,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Lexi Held,1631118,29,02:07,1629480,Kalani Brown,1631090,Christyn Williams,0,,0,,False,-25,,14.8,0.3098,110.0,LongMidRange,2,127.0,OffShortMidRangeBlock,PHX,01:50,,-94,114
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,2,,,,,,False,1611661321,269.0,498,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1629539-1641649-1641650-1642784-1642793,,,,,,1611661317,4,Kiana Williams,1630461,19,04:40,1629480,Kalani Brown,1642784,Paige Bueckers,0,,0,,False,-24,,1.9,0.6026,271.0,AtRim,2,280.0,OffArc3Miss,PHX,04:31,,11,15
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,3,,,,,,False,1611661321,394.0,470,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,4,Lexi Held,1631118,13,06:57,0,,1642784,Paige Bueckers,0,,0,,False,-23,,24.8,0.3108,394.0,Arc3,3,417.0,OffAtRimMake,PHX,06:34,,215,123
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,4,,,,,,False,1611661321,534.0,442,2025-09-11,1022500284,1628957-1629490-1630442-1630461-1631118,False,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,4,Natasha Mack,1630442,5,09:10,1630442,Natasha Mack,1642793,Aziaha James,0,,0,,False,-23,,5.5,0.4103,537.0,ShortMidRange,2,550.0,OffArc3Miss,PHX,08:57,,9,54
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,5,,,,,,False,1611661321,121.0,399,2025-09-11,1022500284,1628244-1628957-1630442-1630461-1631118,False,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,3,Lexi Held,1631118,32,02:26,0,,1642784,Paige Bueckers,0,,0,,False,-19,,23.3,0.3423,124.0,Arc3,3,146.0,OffShortMidRangeMake,PHX,02:04,,-185,141
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,6,,,,,,False,1611661321,214.0,376,2025-09-11,1022500284,1627674-1629490-1630149-1630442-1642777,False,DAL,1629539-1641649-1641652-1642784-1642793,,,,,,1611661317,3,Kahleah Copper,1627674,28,03:42,0,,0,,1642777,Monique Akoa Makani,1642784,Paige Bueckers,False,-18,,24.6,0.3957,218.0,Arc3,3,222.0,OffLiveBallTurnover,PHX,03:38,,156,190
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,7,,,,,,False,1611661321,278.0,362,2025-09-11,1022500284,1627674-1629490-1630149-1630442-1642777,False,DAL,1629539-1641649-1641652-1642784-1642793,,,,,,1611661317,3,Kahleah Copper,1627674,22,04:55,0,,0,,0,,0,,False,-16,,16.3,0.3713,281.0,LongMidRange,2,295.0,OffTimeout,PHX,04:41,,81,141
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,8,,,,,,False,1611661321,331.0,338,2025-09-11,1022500284,1627674-1629480-1629490-1630149-1642777,False,DAL,1628899-1629539-1641652-1642784-1642793,,,,,,1611661317,3,Satou Sabally,1630149,18,05:51,0,,1642784,Paige Bueckers,0,,0,,False,-15,,25.1,0.3791,334.0,Arc3,3,351.0,OffShortMidRangeMake,PHX,05:34,,168,187
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,9,,,,,,False,1611661321,360.0,335,2025-09-11,1022500284,1627674-1629480-1629490-1630149-1642777,False,DAL,1628899-1629539-1641652-1642784-1642793,,,,,,1611661317,3,Kitija Laksa,1629490,16,06:09,0,,0,,1630149,Satou Sabally,1642793,Aziaha James,False,-13,,23.9,0.4093,363.0,Arc3,3,369.0,OffLiveBallTurnover,PHX,06:03,,-203,126
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,10,,,,,,False,1611661321,375.0,329,2025-09-11,1022500284,1627674-1629480-1629490-1630149-1642777,False,DAL,1628899-1629539-1641652-1642784-1642793,,,,,,1611661317,3,Satou Sabally,1630149,14,06:49,0,,0,,0,,0,,False,-13,,22.9,0.3045,387.0,Arc3,3,409.0,OffDeadball,PHX,06:27,,-177,145
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,11,,,,,,False,1611661321,473.0,312,2025-09-11,1022500284,1627674-1629480-1629490-1630149-1642777,False,DAL,1628899-1641650-1641652-1641658-1642784,,,,,,1611661317,3,Kahleah Copper,1627674,8,08:05,1630149,Satou Sabally,1641650,Haley Jones,0,,0,,False,-16,,7.4,0.3801,476.0,ShortMidRange,2,485.0,OffAtRimMiss,PHX,07:56,,38,64
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661317__24cc168c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661317,200,12,,,,,,False,1611661321,524.0,302,2025-09-11,1022500284,1627674-1629480-1629490-1630149-1642777,False,DAL,1628899-1641650-1641652-1641658-1642784,,,,,,1611661317,3,Satou Sabally,1630149,4,09:00,0,,1641650,Haley Jones,0,,0,,False,-14,,23.4,0.3426,526.0,Arc3,3,540.0,OffAtRimMake,PHX,08:46,,-112,205
