league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,0,,,,,,False,1611661323,0.0,475,2023-09-20,1042300123,1627676-1629524-1631263-1631263-203825,False,CON,1629567-1630096-201886-203826-204296,,,,,,1611661324,4,Diamond Miller,1641649,34,00:06,0,,0,,0,,0,,False,-15,,23.3,0.1382,1.0,Arc3,3,6.0,OffDeadball,MIN,00:01,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/475/6be280ac-b402-6b95-1c81-177bac44396f_960x540.mp4,184,143
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,1,,,,,,False,1611661323,28.0,472,2023-09-20,1042300123,1627676-1629524-1631263-1631263-203825,False,CON,1629567-1630096-201886-203826-204296,,,,,,1611661324,4,Kayla McBride,203825,32,00:37,203825,Kayla McBride,201886,DeWanna Bonner,0,,0,,False,-15,,24.6,0.3001,31.0,Arc3,3,37.0,OffFTMiss,MIN,00:31,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/472/74a00bbb-a998-aee5-74e0-6c03b6a5cd98_960x540.mp4,22,245
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,2,,,,,,False,1611661323,378.0,385,2023-09-20,1042300123,1627676-1629483-1629524-1631263-203825,False,CON,1629567-201886-203026-203826-204296,Kayla McBride,203825.0,Rachel Banham,1627671.0,Arc3,1611661324,4,Napheesa Collier,1629483,10,06:36,1629483,Napheesa Collier,201886,DeWanna Bonner,0,,0,,False,-15,11.0,1.1,0.6635,381.0,AtRim,2,396.0,OffShortMidRangeMiss,MIN,06:21,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/385/96cfde1e-afc4-16c9-5edd-52cd1058d4a4_960x540.mp4,-10,5
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,3,,,,,,False,1611661323,378.0,383,2023-09-20,1042300123,1627676-1629483-1629524-1631263-203825,False,CON,1629567-201886-203026-203826-204296,,,,,,1611661324,4,Rachel Banham,1627671,10,06:36,1629483,Napheesa Collier,201886,DeWanna Bonner,0,,0,,False,-15,,25.4,0.3194,392.0,Arc3,3,396.0,OffShortMidRangeMiss,MIN,06:32,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/383/ed04e442-546f-46cd-168d-5a68a4c7ff7b_960x540.mp4,-92,237
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,4,,,,,,False,1611661323,481.0,372,2023-09-20,1042300123,1627676-1629483-1629524-1631263-203825,False,CON,1629567-201886-203026-203826-204296,,,,,,1611661324,4,Kayla McBride,203825,6,08:25,0,,201886,DeWanna Bonner,0,,0,,False,-15,,3.1,0.5405,481.0,AtRim,2,505.0,OffLongMidRangeMake,MIN,08:01,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/372/19cddc6a-6373-7cfd-7568-cd2916833f43_960x540.mp4,28,13
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,5,,,,,,False,1611661323,0.0,351,2023-09-20,1042300123,1627671-1629483-1629524-1631263-203825,False,CON,1630112-201886-203026-203826-204296,,,,,,1611661324,3,Kayla McBride,203825,37,00:16,1629524,Bridget Carleton,1630112,Tyasha Harris,0,,0,,False,-16,,12.7,0.2957,1.0,ShortMidRange,2,16.0,OffArc3Miss,MIN,00:01,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/351/8a4f777b-507c-9b36-fa7c-744986102c10_960x540.mp4,72,105
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,6,,,,,,False,1611661323,25.0,346,2023-09-20,1042300123,1627671-1629483-1629524-1631263-203825,False,CON,1630112-201886-203026-203826-204296,,,,,,1611661324,3,Rachel Banham,1627671,35,00:40,0,,203026,Tiffany Hayes,0,,0,,False,-16,,23.4,0.3496,29.0,Corner3,3,40.0,OffAtRimMake,MIN,00:29,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/346/988156d2-a7b2-71ce-be10-8408c196d95f_960x540.mp4,-234,3
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,7,,,,,,False,1611661323,91.0,337,2023-09-20,1042300123,1627671-1629483-1629524-1631263-203825,False,CON,1630112-201886-203026-203826-204296,Rachel Banham,1627671.0,Rachel Banham,1627671.0,LongMidRange,1611661324,3,Rachel Banham,1627671,31,01:56,0,,0,,0,,0,,True,-17,2.0,11.9,0.3756,93.0,ShortMidRange,2,116.0,OffDeadball,MIN,01:33,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/337/1a610411-5828-c5f7-fdc9-d90bdd97263d_960x540.mp4,-9,119
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,8,,,,,,False,1611661323,91.0,335,2023-09-20,1042300123,1627671-1629483-1629524-1631263-203825,False,CON,1630112-201886-203026-203826-204296,,,,,,1611661324,3,Rachel Banham,1627671,31,01:56,0,,0,,0,,0,,False,-17,,14.2,0.3703,99.0,LongMidRange,2,116.0,OffDeadball,MIN,01:39,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/335/0f66bd6a-cf51-bd1d-91f2-b201d0c576c3_960x540.mp4,81,117
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,9,,,,,,False,1611661323,175.0,323,2023-09-20,1042300123,1627676-1629483-1629524-1631263-203825,False,CON,1630112-201886-203026-203826-204296,,,,,,1611661324,3,Napheesa Collier,1629483,27,03:00,1629483,Napheesa Collier,204296,Rebecca Allen,0,,0,,False,-17,,3.5,0.5856,176.0,AtRim,2,180.0,OffArc3Miss,MIN,02:56,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/323/48170843-6dd0-ba15-fde8-b01ea7e34cc2_960x540.mp4,-26,23
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661324'}",shot_pace,1611661324,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661324__5e4523f1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661324,200,10,,,,,,False,1611661323,195.0,319,2023-09-20,1042300123,1627676-1629483-1629524-1631263-203825,False,CON,1630112-201886-203026-203826-204296,,,,,,1611661324,3,Nikolina Milic,1631263,25,03:26,1631263,Nikolina Milic,204296,Rebecca Allen,0,,0,,False,-17,,24.0,0.3187,199.0,Arc3,3,206.0,OffCorner3Miss,MIN,03:19,https://videos.nba.com/wnba/pbp/media/2023/09/20/1042300123/319/21cd91ef-7328-ec5c-6cfa-eea1a8c4dc6b_960x540.mp4,29,238
