league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,0,,,,,,False,1611661317,51.0,541,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1628244-1629480-1642777-201886-203826,,,,,,1611661319,4,Chelsea Gray,203833,34,01:20,0,,0,,0,,0,,False,9,,26.6,0.2813,56.0,Arc3,3,80.0,OffTimeout,LVA,00:56,,217,154
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,1,,,,,,False,1611661317,90.0,530,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,NaLyssa Smith,1631019.0,Jewell Loyd,204319.0,Corner3,1611661319,4,Chelsea Gray,203833,32,01:59,0,,1627674,Kahleah Copper,0,,0,,False,8,5.0,24.9,0.3524,93.0,Arc3,3,119.0,OffShortMidRangeMake,LVA,01:33,,-4,249
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,2,,,,,,False,1611661317,90.0,526,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Jewell Loyd,204319,32,01:59,0,,1627674,Kahleah Copper,0,,0,,False,8,,23.7,0.3797,100.0,Corner3,3,119.0,OffShortMidRangeMake,LVA,01:40,,237,-11
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,3,,,,,,False,1611661317,126.0,523,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Jackie Young,1629498,30,02:22,0,,0,,0,,0,,False,10,,26.6,0.304,130.0,Arc3,3,142.0,OffDeadball,LVA,02:10,,98,247
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,4,,,,,,False,1611661317,145.0,520,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,Jackie Young,1629498.0,Chelsea Gray,203833.0,Corner3,1611661319,4,A'ja Wilson,1628932,28,03:01,1628932,A'ja Wilson,1629480,Kalani Brown,0,,0,,False,10,11.0,18.9,0.3848,150.0,LongMidRange,2,181.0,OffFTMiss,LVA,02:30,,-8,189
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,5,,,,,,False,1611661317,145.0,518,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Chelsea Gray,203833,28,03:01,1628932,A'ja Wilson,1629480,Kalani Brown,0,,0,,False,10,,24.0,0.3571,165.0,Corner3,3,181.0,OffFTMiss,LVA,02:45,,239,18
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,6,,,,,,False,1611661317,230.0,500,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1628957-1629480-1642777-203826,,,,,,1611661319,4,Jackie Young,1629498,24,04:13,0,,0,,0,,0,,False,10,,5.7,0.358,234.0,ShortMidRange,2,253.0,OffFTMake,LVA,03:54,,-27,50
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,7,,,,,,False,1611661317,323.0,482,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1628957-1642777-201886-203826,,,,,,1611661319,4,Jackie Young,1629498,18,05:36,1629498,Jackie Young,1627674,Kahleah Copper,0,,0,,False,12,,13.4,0.4291,324.0,ShortMidRange,2,336.0,OffShortMidRangeMiss,LVA,05:24,,18,133
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,8,,,,,,False,1611661317,482.0,449,2025-10-10,1042500304,1628932-1629498-1630389-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Jackie Young,1629498,8,08:20,0,,0,,203833,Chelsea Gray,1642777,Monique Akoa Makani,False,8,,24.3,0.3302,485.0,Arc3,3,500.0,OffLiveBallTurnover,LVA,08:05,,-202,135
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,9,,,,,,False,1611661317,508.0,445,2025-10-10,1042500304,1628932-1629498-1630389-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Dana Evans,1630389,6,08:46,0,,0,,0,,0,,False,8,,29.8,0.3271,512.0,Arc3,3,526.0,OffFTMake,LVA,08:32,,142,262
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,10,,,,,,False,1611661317,531.0,433,2025-10-10,1042500304,1628932-1629484-1629498-1630389-203833,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Chelsea Gray,203833,4,09:15,0,,0,,0,,0,,False,11,,9.7,0.3392,535.0,ShortMidRange,2,555.0,OffDeadball,LVA,08:55,,84,49
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,11,,,,,,False,1611661317,558.0,426,2025-10-10,1042500304,1628932-1629484-1630389-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,4,Chelsea Gray,203833,2,09:51,0,,201886,DeWanna Bonner,0,,0,,False,11,,18.6,0.3295,562.0,LongMidRange,2,591.0,OffArc3Make,LVA,09:22,,-39,182
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,12,,,,,,False,1611661317,130.0,379,2025-10-10,1042500304,1628932-1629498-1630389-203833-204319,False,PHX,1627674-1628244-1628957-1642777-203826,,,,,,1611661319,3,Jackie Young,1629498,31,02:26,0,,1627674,Kahleah Copper,0,,0,,False,15,,24.8,0.3484,130.0,Arc3,3,146.0,OffShortMidRangeMake,LVA,02:10,,-132,210
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,13,,,,,,False,1611661317,203.0,354,2025-10-10,1042500304,1628932-1629498-1630389-203833-204319,False,PHX,1627674-1628244-1628957-201886-203826,,,,,,1611661319,3,A'ja Wilson,1628932,25,03:41,0,,0,,0,,0,,False,12,,7.2,0.3552,204.0,ShortMidRange,2,221.0,OffFTMake,LVA,03:24,,-69,20
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,14,,,,,,False,1611661317,234.0,341,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,3,Chelsea Gray,203833,23,04:14,1628932,A'ja Wilson,1629480,Kalani Brown,0,,0,,False,15,,25.1,0.362,236.0,Arc3,3,254.0,OffLongMidRangeMiss,LVA,03:56,,32,249
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,15,,,,,,False,1611661317,265.0,335,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,3,A'ja Wilson,1628932,21,04:39,0,,1627674,Kahleah Copper,0,,0,,False,15,,6.9,0.409,271.0,ShortMidRange,2,279.0,OffShortMidRangeMake,LVA,04:31,,-62,31
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,16,,,,,,False,1611661317,415.0,305,2025-10-10,1042500304,1628932-1629498-1631019-203833-204319,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,3,A'ja Wilson,1628932,11,07:30,0,,0,,0,,0,,False,16,,19.5,0.3761,428.0,LongMidRange,2,450.0,OffFTMake,LVA,07:08,,24,194
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Playoffs', 'EntityId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Playoffs__entity_id-1611661319__3951ecd5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Playoffs&EntityId=1611661319,200,17,,,,,,False,1611661317,480.0,288,2025-10-10,1042500304,1628932-1629498-1631006-1631019-203833,False,PHX,1627674-1629480-1642777-201886-203826,,,,,,1611661319,3,Jackie Young,1629498,7,08:28,0,,1629480,Kalani Brown,0,,0,,False,18,,23.4,0.3342,483.0,Arc3,3,508.0,OffAtRimMake,LVA,08:03,,-184,144
