league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,0,,,,,,False,1611661313,29.0,522,2023-10-01,1042300214,1630096-201886-203026-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,4,Rebecca Allen,204296,34,00:42,0,,0,,0,,0,,False,-5,,23.4,0.2978,32.0,Corner3,3,42.0,OffTimeout,CON,00:32,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/522/656010fd-003a-04f2-1c65-ae24d294ef5d_960x540.mp4,233,21
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,1,,,,,,False,1611661313,102.0,488,2023-10-01,1042300214,1630096-1630112-201886-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,4,Alyssa Thomas,203826,28,02:08,0,,1627668,Breanna Stewart,0,,0,,False,-2,,2.1,0.5003,106.0,AtRim,2,128.0,OffArc3Make,CON,01:46,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/488/824b75e9-55aa-8eb1-bef2-1aa424b359f5_960x540.mp4,-10,18
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,2,,,,,,False,1611661313,270.0,461,2023-10-01,1042300214,1630096-1630112-201886-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,4,Tyasha Harris,1630112,18,04:55,0,,0,,0,,0,,False,-2,,4.5,0.321,273.0,ShortMidRange,2,295.0,OffFTMake,CON,04:33,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/461/e9b22e81-2150-e823-c995-d71eb1045f4a_960x540.mp4,22,39
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,3,,,,,,False,1611661313,347.0,447,2023-10-01,1042300214,1630096-1630112-201886-203026-203826,False,NYL,1627668-1627673-1629477-202664-204335,,0.0,Tiffany Hayes,203026.0,Team,1611661323,4,DiJonai Carrington,1630096,14,06:10,0,,0,,0,,0,,False,-1,3.0,2.1,0.5745,350.0,AtRim,2,370.0,OffDeadball,CON,05:50,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/447/3eb7d6cc-c294-4ce4-9790-a5ca0e73a3f1_960x540.mp4,10,18
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,4,,,,,,False,1611661313,347.0,444,2023-10-01,1042300214,1630096-1630112-201886-203026-203826,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,4,Tiffany Hayes,203026,14,06:10,0,,0,,0,,0,,False,-1,,18.7,0.3594,357.0,LongMidRange,2,370.0,OffDeadball,CON,05:57,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/444/519a1ead-6272-c4e3-dde4-d58a75e7c96d_960x540.mp4,60,177
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,5,,,,,,False,1611661313,421.0,428,2023-10-01,1042300214,1630096-1630112-1631135-201886-203026,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,4,Tyasha Harris,1630112,10,07:33,203026,Tiffany Hayes,1627673,Jonquel Jones,0,,0,,False,-2,,5.8,0.206,425.0,ShortMidRange,2,453.0,OffAtRimBlock,CON,07:05,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/428/c36937e9-363f-4b63-36f4-7223e7987632_960x540.mp4,28,51
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,6,,,,,,False,1611661313,537.0,411,2023-10-01,1042300214,1630096-1630112-1631135-201886-203026,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,4,Tiffany Hayes,203026,4,09:17,0,,0,,0,,0,,False,-6,,24.9,0.3228,542.0,Arc3,3,557.0,OffDeadball,CON,09:02,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/411/5983cc36-b5ca-4e87-1296-d90f0e5fdcd4_960x540.mp4,62,241
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,7,,,,,,False,1611661313,16.0,388,2023-10-01,1042300214,1630112-1631135-201886-203026-203826,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,DeWanna Bonner,201886,37,00:29,0,,204335,Betnijah Laney,0,,0,,False,-8,,26.0,0.3035,20.0,Arc3,3,29.0,OffAtRimMake,CON,00:20,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/388/d9f7cbd0-0cd3-ece6-71f8-07b6b0609de0_960x540.mp4,209,154
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,8,,,,,,False,1611661313,72.0,374,2023-10-01,1042300214,1629567-1630096-1630112-201886-203826,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,Alyssa Thomas,203826,33,01:29,0,,0,,1630112,Tyasha Harris,202664,Courtney Vandersloot,False,-11,,2.7,0.6473,83.0,AtRim,2,89.0,OffLiveBallTurnover,CON,01:23,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/374/84c0fad8-8c2f-8f37-01a3-f9d2625e213c_960x540.mp4,10,25
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,9,,,,,,False,1611661313,99.0,368,2023-10-01,1042300214,1629567-1630096-1630112-201886-203826,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,Natisha Hiedeman,1629567,31,02:01,0,,1627673,Jonquel Jones,0,,0,,False,-11,,25.6,0.3376,104.0,Arc3,3,121.0,OffShortMidRangeMake,CON,01:44,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/368/2816f84d-0263-bbf8-79ce-422fd788cfae_960x540.mp4,70,246
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,10,,,,,,False,1611661313,169.0,360,2023-10-01,1042300214,1629567-1630096-1630112-201886-203826,False,NYL,1627668-1627673-1629477-202664-204335,,0.0,Tyasha Harris,1630112.0,Team,1611661323,3,DiJonai Carrington,1630096,27,03:25,0,,1627673,Jonquel Jones,0,,0,,False,-9,11.0,29.2,0.2942,172.0,Arc3,3,205.0,OffArc3Make,CON,02:52,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/360/11fd355b-1125-8bdf-4585-05126f84e146_960x540.mp4,115,268
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,11,,,,,,False,1611661313,169.0,356,2023-10-01,1042300214,1629567-1630096-1630112-201886-203826,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,Tyasha Harris,1630112,27,03:25,0,,1627673,Jonquel Jones,0,,0,,False,-9,,19.5,0.3919,185.0,LongMidRange,2,205.0,OffArc3Make,CON,03:05,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/356/6910f39f-f8e9-659c-f1e8-9c019b29b97b_960x540.mp4,-94,171
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,12,,,,,,False,1611661313,289.0,337,2023-10-01,1042300214,1629567-1630096-201886-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,Natisha Hiedeman,1629567,19,05:04,0,,0,,0,,0,,False,-6,,4.7,0.5233,292.0,ShortMidRange,2,304.0,OffDeadball,CON,04:52,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/337/dee24111-fa03-36dc-a0e7-bc0e23fd614e_960x540.mp4,-47,2
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,13,,,,,,False,1611661313,370.0,354,2023-10-01,1042300214,1629567-201886-203026-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,Alyssa Thomas,203826.0,Natisha Hiedeman,1629567.0,AtRimBlocked,1611661323,3,DeWanna Bonner,201886,13,06:41,0,,1629477,Sabrina Ionescu,0,,0,,False,-9,10.0,4.2,0.6834,371.0,ShortMidRange,2,401.0,OffArc3Make,CON,06:11,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/354/9cc840a9-6ad3-177b-be87-506bd803f5f8_960x540.mp4,41,9
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,14,,,,,,False,1611661313,438.0,303,2023-10-01,1042300214,1629567-201886-203026-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,Tiffany Hayes,203026,9,07:33,1629567,Natisha Hiedeman,1627673,Jonquel Jones,0,,0,,False,-5,,22.9,0.4452,441.0,Corner3,3,453.0,OffShortMidRangeMiss,CON,07:21,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/303/d1261241-816a-13b8-cf91-edfcb66f570d_960x540.mp4,228,16
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,15,,,,,,False,1611661313,539.0,282,2023-10-01,1042300214,1629567-201886-203026-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,DeWanna Bonner,201886,3,09:12,203826,Alyssa Thomas,202664,Courtney Vandersloot,0,,0,,False,-1,,19.8,0.3895,541.0,LongMidRange,2,552.0,OffAtRimMiss,CON,09:01,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/282/c7b2a2e2-9973-dd96-3294-6a9c947c3669_960x540.mp4,71,185
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661323__8f05a1e5,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661323,200,16,,,,,,False,1611661313,575.0,278,2023-10-01,1042300214,1629567-201886-203026-203826-204296,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661323,3,Natisha Hiedeman,1629567,1,10:00,0,,0,,0,,0,,False,-1,,24.3,0.3774,579.0,Arc3,3,600.0,OffDeadball,CON,09:39,https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/278/42156711-50bf-5471-5fac-2c8cf627bc5f_960x540.mp4,68,233
