league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,clutch_window,request_id,request_table,request_url,request_status,request_row_index,ab3_fg_pct,ab3_fga,ab3_fgm,afg2m,afg2pct,afg3m,afg3pct,c3_fg_pct,c3_fga,c3_fgm,efg,fg2a,fg2m,fg2pct,fg3a,fg3m,fg3pct,fga,lmr_fg_pct,lmr_fga,lmr_fgm,name,putback_fg_pct,putback_fga,putback_fgm,rim_fg_pct,rim_fga,rim_fgm,smr_fg_pct,smr_fga,smr_fgm,team_id,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,0,0.3,10,3,5,0.555555555555556,3,1.0,0.0,2,0,0.375,24,9,0.375,12,3,0.25,36,0.25,8,2,WAS,,0,0,0.555555555555556,9,5,0.285714285714286,7,2,1611661322,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,1,0.125,8,1,11,0.5,0,0.0,0.0,7,0,0.451923076923077,37,22,0.594594594594595,15,1,0.0666666666666667,52,0.625,8,5,DAL,0.0,1,0,0.785714285714286,14,11,0.4,15,6,1611661321,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,2,0.454545454545455,11,5,10,0.416666666666667,6,0.857142857142857,0.4,5,2,0.492857142857143,54,24,0.444444444444444,16,7,0.4375,70,0.375,8,3,IND,1.0,4,4,0.518518518518518,27,14,0.368421052631579,19,7,1611661325,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,3,1.0,1,1,3,0.333333333333333,0,0.0,0.0,1,0,0.7,13,9,0.692307692307692,2,1,0.5,15,0.666666666666667,3,2,LVA,,0,0,0.833333333333333,6,5,0.5,4,2,1611661319,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,4,0.153846153846154,13,2,3,0.375,1,0.5,0.0,3,0,0.268292682926829,25,8,0.32,16,2,0.125,41,0.166666666666667,6,1,CON,,0,0,0.6,10,6,0.111111111111111,9,1,1611661323,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,5,0.1,10,1,4,0.4,2,1.0,1.0,1,1,0.448275862068966,18,10,0.555555555555556,11,2,0.181818181818182,29,0.5,4,2,PHO,0.0,1,0,0.75,8,6,0.333333333333333,6,2,1611661317,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,6,0.6,10,6,9,0.75,10,1.0,0.444444444444444,9,4,0.6,26,12,0.461538461538462,19,10,0.526315789473684,45,0.25,4,1,NYL,1.0,1,1,0.538461538461538,13,7,0.444444444444444,9,4,1611661313,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,7,0.4,10,4,6,0.4,6,1.0,1.0,2,2,0.545454545454545,32,15,0.46875,12,6,0.5,44,0.555555555555556,9,5,CHI,0.0,2,0,0.333333333333333,6,2,0.470588235294118,17,8,1611661329,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,8,0.2,10,2,9,0.6,2,0.666666666666667,0.5,2,1,0.397959183673469,37,15,0.405405405405405,12,3,0.25,49,0.142857142857143,7,1,LAS,1.0,1,1,0.666666666666667,12,8,0.333333333333333,18,6,1611661320,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,9,0.428571428571429,7,3,8,0.615384615384615,3,1.0,,0,0,0.583333333333333,23,13,0.565217391304348,7,3,0.428571428571429,30,0.0,2,0,ATL,,0,0,0.666666666666667,9,6,0.583333333333333,12,7,1611661330,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
wnba,wnba_current_season_shot_pace,shot_pace,shot_query_summary,get-shot-query-summary,2023,Regular Season,season,"{'Type': 'Team', 'FromMargin': -3, 'ToMargin': 3, 'FromTime': 300, 'ToTime': 120, 'PeriodGte': 4, 'Season': '2023', 'SeasonType': 'Regular Season'}",shot_pace,4Q/OT | margin -3..3 | 300..120,get-shot-query-summary__shot_query_summary__type-Team__from_margin--3__to_margin-3__from_time-300__to_time-120__period_gte-4__season-2023__season_type-Regular_Season__627c9833,get-shot-query-summary,https://api.pbpstats.com/get-shot-query-summary/wnba?Type=Team&FromMargin=-3&ToMargin=3&FromTime=300&ToTime=120&PeriodGte=4&Season=2023&SeasonType=Regular+Season,200,10,0.363636363636364,11,4,2,0.285714285714286,5,0.833333333333333,0.5,4,2,0.5,17,7,0.411764705882353,15,6,0.4,32,0.5,4,2,SEA,0.0,1,0,0.285714285714286,7,2,0.5,6,3,1611661328,False,shot_query_summary,4Q/OT | margin -3..3 | 300..120,season
