league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,0,00:11,"Olsen 2' Cutting Layup Shot (6 PTS) (Engstler 3 AST)
",1,1,0,0,2025-09-09,1022500277,0,0,NYL,4,0,-11,00:19,Off Short Mid-Range Make,0,"[{""description"": ""Olsen 2' Cutting Layup Shot (6 PTS) (Engstler 3 AST)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,1,00:43,"Talbot S.FOUL (P1.T4)
Scott Free Throw 1 of 2 (1 PTS)
Scott Free Throw 2 of 2 (2 PTS)
",0,0,0,0,2025-09-09,1022500277,0,0,NYL,4,1,-11,00:46,Off Steal,0,"[{""description"": ""Talbot S.FOUL (P1.T4)"", ""url"": """"}, {""description"": ""Scott Free Throw 1 of 2 (1 PTS)"", ""url"": """"}, {""description"": ""Scott Free Throw 2 of 2 (2 PTS)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,2,00:57,"Melbourne 15' Driving Floating Jump Shot (6 PTS) (Engstler 2 AST)
",1,1,0,0,2025-09-09,1022500277,0,0,NYL,4,0,-13,01:13,Off Arc 3 Miss,0,"[{""description"": ""Melbourne 15' Driving Floating Jump Shot (6 PTS) (Engstler 2 AST)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,3,01:38,"Iriafen 2' Driving Layup (16 PTS) (Olsen 2 AST)
",1,1,0,0,2025-09-09,1022500277,0,0,NYL,4,0,-15,01:55,Off Block,0,"[{""description"": ""Iriafen 2' Driving Layup (16 PTS) (Olsen 2 AST)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,4,02:13,"Meesseman S.FOUL (P2.T3)
Iriafen Free Throw 1 of 2 (13 PTS)
Iriafen Free Throw 2 of 2 (14 PTS)
",0,0,0,0,2025-09-09,1022500277,0,0,NYL,4,1,-17,02:31,Off Timeout,0,"[{""description"": ""Meesseman S.FOUL (P2.T3)"", ""url"": """"}, {""description"": ""Iriafen Free Throw 1 of 2 (13 PTS)"", ""url"": """"}, {""description"": ""Iriafen Free Throw 2 of 2 (14 PTS)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,5,02:45,"Austin 2' Layup (13 PTS) (Citron 4 AST)
",1,1,0,0,2025-09-09,1022500277,0,0,NYL,4,0,-17,03:04,Off Short Mid-Range Make,0,"[{""description"": ""Austin 2' Layup (13 PTS) (Citron 4 AST)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,6,03:19,"Dolson OFF.Foul (P5)
Dolson Offensive Foul Turnover (P1.T10)
",0,0,0,0,2025-09-09,1022500277,0,0,NYL,4,0,-15,03:35,Off Arc 3 Miss,1,"[{""description"": ""Dolson OFF.Foul (P5)"", ""url"": """"}, {""description"": ""Dolson Offensive Foul Turnover (P1.T10)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,7,03:53,"MISS Dolson 24' 3PT Step Back Jump Shot
Stewart REBOUND (Off:1 Def:7)
",0,0,1,0,2025-09-09,1022500277,0,0,NYL,4,0,-15,04:10,Off Arc 3 Miss,0,"[{""description"": ""MISS Dolson 24' 3PT Step Back Jump Shot"", ""url"": """"}, {""description"": ""Stewart REBOUND (Off:1 Def:7)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,8,04:28,"MISS Iriafen 5' Driving Layup
Jones REBOUND (Off:1 Def:10)
",1,0,0,0,2025-09-09,1022500277,0,0,NYL,4,0,-15,04:48,Off Steal,0,"[{""description"": ""MISS Iriafen 5' Driving Layup"", ""url"": """"}, {""description"": ""Jones REBOUND (Off:1 Def:10)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661322__c28bea61,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661322,200,9,05:12,"MISS Iriafen 12' Jump Shot
Mystics Rebound
Fiebich L.B.FOUL (P4.T2)
MISS Citron 20' Jump Shot
Stewart REBOUND (Off:1 Def:6)
",2,0,0,0,2025-09-09,1022500277,0,1,NYL,4,0,-15,05:51,Off FT Make,0,"[{""description"": ""MISS Iriafen 12' Jump Shot"", ""url"": """"}, {""description"": ""Mystics Rebound"", ""url"": """"}, {""description"": ""Fiebich L.B.FOUL (P4.T2)"", ""url"": """"}, {""description"": ""MISS Citron 20' Jump Shot"", ""url"": """"}, {""description"": ""Stewart REBOUND (Off:1 Def:6)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
