league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,0,00:00,,0,0,0,0,2023-10-01,1042300214,0,0,NYL,4,0,-3,00:06,Off FT Make,0,[],True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,1,00:07,"Harris 25' 3PT Jump Shot (10 PTS)
",0,0,1,1,2023-10-01,1042300214,0,0,NYL,4,0,-4,00:14,Off FT Miss,0,"[{""description"": ""Harris 25' 3PT Jump Shot (10 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/538/e58592b4-e860-2ab1-61cb-e7f517c27176_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,2,00:18,"Harris 25' 3PT Jump Shot (7 PTS)
",0,0,1,1,2023-10-01,1042300214,0,0,NYL,4,0,-6,00:29,Off FT Make,0,"[{""description"": ""Harris 25' 3PT Jump Shot (7 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/531/c9e4c917-3383-e1af-aa48-8b83bbe9cef4_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,3,00:29,"MISS Allen 3PT Jump Shot
Jones REBOUND (Off:6 Def:9)
",0,0,1,0,2023-10-01,1042300214,0,0,NYL,4,0,-5,00:42,Off Timeout,0,"[{""description"": ""MISS Allen 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/522/656010fd-003a-04f2-1c65-ae24d294ef5d_960x540.mp4""}, {""description"": ""Jones REBOUND (Off:6 Def:9)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/523/5ab1ddb9-76f5-24af-086e-d4aa8c74b42b_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,4,00:45,"Ionescu P.FOUL (P2.T3)
Hayes Bad Pass Turnover (P2.T10): Jones STEAL (1 STL)
",0,0,0,0,2023-10-01,1042300214,0,0,NYL,4,0,-3,00:54,Off Timeout,1,"[{""description"": ""Ionescu P.FOUL (P2.T3)"", ""url"": """"}, {""description"": ""Hayes Bad Pass Turnover (P2.T10): Jones STEAL (1 STL)"", ""url"": """"}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,5,01:21,"Bonner 27' 3PT Jump Shot (12 PTS) (Thomas 11 AST)
",0,0,1,1,2023-10-01,1042300214,0,0,NYL,4,0,-4,01:33,Off FT Make,0,"[{""description"": ""Bonner 27' 3PT Jump Shot (12 PTS) (Thomas 11 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/495/63050b91-cb20-0cf6-fb6f-67f75135e788_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,6,01:42,"MISS Thomas 2' Driving Layup
Ionescu REBOUND (Off:0 Def:5)
",1,0,0,0,2023-10-01,1042300214,0,0,NYL,4,0,-2,02:08,Off Arc 3 Make,0,"[{""description"": ""MISS Thomas 2' Driving Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/488/824b75e9-55aa-8eb1-bef2-1aa424b359f5_960x540.mp4""}, {""description"": ""Ionescu REBOUND (Off:0 Def:5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/489/47dffe56-3397-8323-5316-45ddf85b4d7f_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,7,02:20,"Carrington Offensive Charge Foul (P2)
Carrington Offensive Foul Turnover (P4.T9)
",0,0,0,0,2023-10-01,1042300214,0,0,NYL,4,0,1,02:24,Off Long Mid-Range Miss,1,"[{""description"": ""Carrington Offensive Charge Foul (P2)"", ""url"": """"}, {""description"": ""Carrington Offensive Foul Turnover (P4.T9)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/485/9e663e14-7614-3138-4a05-67abb42f9b76_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,8,02:49,"Ionescu S.FOUL (P1.T2)
Carrington Free Throw 1 of 2 (14 PTS)
MISS Carrington Free Throw 2 of 2
Ionescu REBOUND (Off:0 Def:4)
",0,0,0,0,2023-10-01,1042300214,0,0,NYL,4,1,0,03:00,Off Arc 3 Miss,0,"[{""description"": ""Ionescu S.FOUL (P1.T2)"", ""url"": """"}, {""description"": ""Carrington Free Throw 1 of 2 (14 PTS)"", ""url"": """"}, {""description"": ""MISS Carrington Free Throw 2 of 2"", ""url"": """"}, {""description"": ""Ionescu REBOUND (Off:0 Def:4)"", ""url"": """"}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661323__3a2ea2e0,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661323,200,9,03:14,"Thomas 3' Driving Layup (17 PTS)
",1,1,0,0,2023-10-01,1042300214,0,0,NYL,4,0,-2,03:26,Off Arc 3 Make,0,"[{""description"": ""Thomas 3' Driving Layup (17 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/10/01/1042300214/472/2315a91a-d230-1db1-18ec-bfaf0365a74e_960x540.mp4""}]",True,possessions,4Q/OT | margin -3..3 | 300..120,team
