league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,0,00:00,,0,0,0,0,2024-09-19,1022400239,0,0,LVA,4,0,-14,00:14,Off Dead Ball,0,[],False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,1,00:38,"Gustafson BLOCK (2 BLK): MISS Uzun 5' Layup
Wings Rebound
Egbo STEAL (2 STL): Uzun Bad Pass Turnover (P2.T13)
",1,0,0,0,2024-09-19,1022400239,0,1,LVA,4,0,-14,00:48,Off Corner 3 Miss,1,"[{""description"": ""Gustafson BLOCK (2 BLK): MISS Uzun 5' Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/540/5d1c7625-b69c-188a-c808-51877a20e4b7_960x540.mp4""}, {""description"": ""Wings Rebound"", ""url"": """"}, {""description"": ""Egbo STEAL (2 STL): Uzun Bad Pass Turnover (P2.T13)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,2,00:57,"MISS Lopez Sénéchal 7' Layup
Gustafson REBOUND (Off:5 Def:2)
",1,0,0,0,2024-09-19,1022400239,0,0,LVA,4,0,-14,01:12,Off Dead Ball,0,"[{""description"": ""MISS Lopez Sénéchal 7' Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/536/a0fc6a79-aaa0-672d-8232-857ab8b52c73_960x540.mp4""}, {""description"": ""Gustafson REBOUND (Off:5 Def:2)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/537/d0a71eb4-d63e-0277-6056-3f4eed613fce_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,3,01:14,"MISS Lopez Sénéchal 25' 3PT Jump Shot
Martin REBOUND (Off:0 Def:6)
",0,0,1,0,2024-09-19,1022400239,0,0,LVA,4,0,-14,01:28,Off Steal,0,"[{""description"": ""MISS Lopez Sénéchal 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/533/5f4de3b4-eebf-a68a-0d8c-d291733bb28e_960x540.mp4""}, {""description"": ""Martin REBOUND (Off:0 Def:6)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/534/2ea481e2-6348-292e-f3e2-4bdf435b8075_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,4,01:46,"MISS Uzun 28' 3PT Jump Shot
ACES Rebound
",0,0,1,0,2024-09-19,1022400239,0,0,LVA,4,0,-14,02:05,Off Timeout,0,"[{""description"": ""MISS Uzun 28' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/525/e3ff6370-f7bf-fb57-1f03-43b3731ac41b_960x540.mp4""}, {""description"": ""ACES Rebound"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,5,02:22,"MISS Uzun 25' 3PT Jump Shot
Siegrist REBOUND (Off:2 Def:2)
Egbo BLOCK (1 BLK): MISS Siegrist 14' Fadeaway Jumper
Martin REBOUND (Off:0 Def:5)
",1,0,1,0,2024-09-19,1022400239,0,1,LVA,4,0,-11,02:54,Off At Rim Make,0,"[{""description"": ""MISS Uzun 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/518/7e2027bd-cfce-39f1-616d-fb294526b1bc_960x540.mp4""}, {""description"": ""Siegrist REBOUND (Off:2 Def:2)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/519/60ebcac9-a20b-aea3-a0ee-4867b73cb14e_960x540.mp4""}, {""description"": ""Egbo BLOCK (1 BLK): MISS Siegrist 14' Fadeaway Jumper"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/520/40553a05-07ab-14c9-eb1e-6c6ea019675d_960x540.mp4""}, {""description"": ""Martin REBOUND (Off:0 Def:5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/522/3d8d2998-0f79-adb7-3ba9-5d0b6c80ab06_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,6,03:24,"Egbo P.FOUL (P2.T2)
J. Brown 26' 3PT Jump Bank Shot (15 PTS) (Uzun 3 AST)
",0,0,1,1,2024-09-19,1022400239,0,0,LVA,4,0,-12,03:44,Off Dead Ball,0,"[{""description"": ""Egbo P.FOUL (P2.T2)"", ""url"": """"}, {""description"": ""J. Brown 26' 3PT Jump Bank Shot (15 PTS) (Uzun 3 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/512/0e07593c-2892-4b15-a6eb-ac72c3fd67e6_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,7,04:03,"MISS Sheldon 5' Layup
Martin REBOUND (Off:0 Def:4)
",1,0,0,0,2024-09-19,1022400239,0,0,LVA,4,0,-12,04:19,Off Short Mid-Range Make,0,"[{""description"": ""MISS Sheldon 5' Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/501/628e04a6-c195-b122-0bec-c8ad65e71ae3_960x540.mp4""}, {""description"": ""Martin REBOUND (Off:0 Def:4)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/502/1cb3d044-7362-6197-0706-46a3beb9ef67_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,8,04:23,"Egbo STEAL (1 STL): Sheldon Lost Ball Turnover (P3.T12)
",0,0,0,0,2024-09-19,1022400239,0,0,LVA,4,0,-10,04:32,Off FT Make,1,"[{""description"": ""Egbo STEAL (1 STL): Sheldon Lost Ball Turnover (P3.T12)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/496/074db129-82a0-781c-754f-1d70ff1417de_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661321__2a01a3f9,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661321,200,9,04:57,"Lopez Sénéchal 5' Running Jump Shot (2 PTS)
",1,1,0,0,2024-09-19,1022400239,0,0,LVA,4,0,-11,05:06,Off Steal,0,"[{""description"": ""Lopez Sénéchal 5' Running Jump Shot (2 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/484/10eb1054-3f06-0177-d758-7db53662f869_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
