league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,0,00:04,"Taylor 5' Driving Layup (7 PTS)
Holmes S.FOUL (P2.PN)
MISS Taylor Free Throw 1 of 1
Mack REBOUND (Off:3 Def:3)
Horston S.FOUL (P3.PN)
MISS Mack Free Throw 1 of 2
MERCURY Rebound
MISS Mack Free Throw 2 of 2
Mühl REBOUND (Off:1 Def:1)
",1,1,0,0,2024-09-19,1022400240,0,1,SEA,4,2,-21,00:27,Off Arc 3 Make,0,"[{""description"": ""Taylor 5' Driving Layup (7 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/505/7a214bc2-cdfe-ab8f-a676-733667f2597c_960x540.mp4""}, {""description"": ""Holmes S.FOUL (P2.PN)"", ""url"": """"}, {""description"": ""MISS Taylor Free Throw 1 of 1"", ""url"": """"}, {""description"": ""Mack REBOUND (Off:3 Def:3)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/509/999ab6bf-b88b-a379-de8e-e54f2120af9e_960x540.mp4""}, {""description"": ""Horston S.FOUL (P3.PN)"", ""url"": """"}, {""description"": ""MISS Mack Free Throw 1 of 2"", ""url"": """"}, {""description"": ""MERCURY Rebound"", ""url"": """"}, {""description"": ""MISS Mack Free Throw 2 of 2"", ""url"": """"}, {""description"": ""Mühl REBOUND (Off:1 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/515/32b78c09-dd53-988f-952f-8444ac5e8bc0_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,1,00:57,"Whitcomb S.FOUL (P3.PN)
MISS Atwell Free Throw 1 of 2
MERCURY Rebound
Atwell Free Throw 2 of 2 (6 PTS)
",0,0,0,0,2024-09-19,1022400240,0,0,SEA,4,1,-19,01:09,Off At Rim Miss,0,"[{""description"": ""Whitcomb S.FOUL (P3.PN)"", ""url"": """"}, {""description"": ""MISS Atwell Free Throw 1 of 2"", ""url"": """"}, {""description"": ""MERCURY Rebound"", ""url"": """"}, {""description"": ""Atwell Free Throw 2 of 2 (6 PTS)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,2,01:18,"MISS Taylor 24' 3PT Jump Shot
Horston REBOUND (Off:0 Def:1)
",0,0,1,0,2024-09-19,1022400240,0,0,SEA,4,0,-19,01:29,Off Steal,0,"[{""description"": ""MISS Taylor 24' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/488/99d3b3fe-6170-0bdf-7847-ae303d7cf34b_960x540.mp4""}, {""description"": ""Horston REBOUND (Off:0 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/489/d74f8d25-c20a-b250-c3d3-98432162b066_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,3,01:33,"MISS Atwell 25' 3PT Pullup Jump Shot
Herbert Harrigan REBOUND (Off:1 Def:4)
MISS Atwell 25' 3PT Jump Shot
Holmes REBOUND (Off:2 Def:7)
",0,0,2,0,2024-09-19,1022400240,0,1,SEA,4,0,-19,01:59,Off Dead Ball,0,"[{""description"": ""MISS Atwell 25' 3PT Pullup Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/482/e7967a7a-e514-d2ee-5d0b-db3af1aa4e58_960x540.mp4""}, {""description"": ""Herbert Harrigan REBOUND (Off:1 Def:4)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/483/f6c54779-91d3-5aaf-5c7e-ea3f7c25a6a0_960x540.mp4""}, {""description"": ""MISS Atwell 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/484/09912777-6932-420b-8f0d-25546357f3ac_960x540.mp4""}, {""description"": ""Holmes REBOUND (Off:2 Def:7)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/485/0b3e536a-c875-d709-07ba-22f368bc632c_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,4,02:11,"Mühl S.FOUL (P3.PN)
MISS Taylor Free Throw 1 of 2
MERCURY Rebound
Taylor Free Throw 2 of 2 (5 PTS)
",0,0,0,0,2024-09-19,1022400240,0,0,SEA,4,1,-20,02:28,Off Arc 3 Make,0,"[{""description"": ""Mühl S.FOUL (P3.PN)"", ""url"": """"}, {""description"": ""MISS Taylor Free Throw 1 of 2"", ""url"": """"}, {""description"": ""MERCURY Rebound"", ""url"": """"}, {""description"": ""Taylor Free Throw 2 of 2 (5 PTS)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,5,02:39,"MISS Herbert Harrigan 25' 3PT Jump Shot
Mack REBOUND (Off:2 Def:2)
MISS Mack 12' Turnaround Jump Shot
Holmes REBOUND (Off:2 Def:6)
",1,0,1,0,2024-09-19,1022400240,0,1,SEA,4,0,-17,02:54,Off Arc 3 Miss,0,"[{""description"": ""MISS Herbert Harrigan 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/468/98aaabb7-3ae9-9f76-dae6-eac4af84a9eb_960x540.mp4""}, {""description"": ""Mack REBOUND (Off:2 Def:2)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/469/443a556e-29f0-7441-fbac-b7858c6f4c8d_960x540.mp4""}, {""description"": ""MISS Mack 12' Turnaround Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/470/f5586444-78d6-d2d5-fc75-6d3caaa9bb11_960x540.mp4""}, {""description"": ""Holmes REBOUND (Off:2 Def:6)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/471/877c2ee0-dc75-81b2-2452-3d0cadf8d5aa_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,6,03:11,"Mühl P.FOUL (P2.PN)
Atwell Free Throw 1 of 2 (4 PTS)
Atwell Free Throw 2 of 2 (5 PTS)
",0,0,0,0,2024-09-19,1022400240,1,0,SEA,4,0,-19,03:11,Off Long Mid-Range Miss,0,"[{""description"": ""Mühl P.FOUL (P2.PN)"", ""url"": """"}, {""description"": ""Atwell Free Throw 1 of 2 (4 PTS)"", ""url"": """"}, {""description"": ""Atwell Free Throw 2 of 2 (5 PTS)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,7,03:26,"MISS Herbert Harrigan 24' 3PT Jump Shot
Holmes REBOUND (Off:2 Def:5)
",0,0,1,0,2024-09-19,1022400240,0,0,SEA,4,0,-19,03:36,Off Corner 3 Miss,0,"[{""description"": ""MISS Herbert Harrigan 24' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/448/d26e3a55-d9f7-4164-47d9-3e1fe469a727_960x540.mp4""}, {""description"": ""Holmes REBOUND (Off:2 Def:5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/449/f3337a91-4866-7e1a-9464-235362af1a3a_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,8,03:58,"Mack 13' Jump Shot (10 PTS) (Atwell 3 AST)
",1,1,0,0,2024-09-19,1022400240,0,0,SEA,4,0,-21,04:14,Off At Rim Make,0,"[{""description"": ""Mack 13' Jump Shot (10 PTS) (Atwell 3 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/444/4335d1f8-3917-4e6d-089d-8eabdab27dcb_960x540.mp4""}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661317__45124e12,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661317,200,9,04:29,"Whitcomb P.FOUL (P2.PN)
Taylor Free Throw 1 of 2 (3 PTS)
Taylor Free Throw 2 of 2 (4 PTS)
",0,0,0,0,2024-09-19,1022400240,1,0,SEA,4,0,-21,04:40,Off At Rim Make,0,"[{""description"": ""Whitcomb P.FOUL (P2.PN)"", ""url"": """"}, {""description"": ""Taylor Free Throw 1 of 2 (3 PTS)"", ""url"": """"}, {""description"": ""Taylor Free Throw 2 of 2 (4 PTS)"", ""url"": """"}]",False,possessions,4Q/OT | margin -3..3 | 300..120,team
