league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,0,00:00,,0,0,0,0,2024-09-19,1022400235,0,0,CON,4,0,-33,00:03,Off Dead Ball,0,[]
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,1,00:27,"MISS Evans 26' 3PT Pullup Jump Shot
SUN Rebound
",0,0,1,0,2024-09-19,1022400235,0,0,CON,4,0,-33,00:38,Off Short Mid-Range Make,0,"[{""description"": ""MISS Evans 26' 3PT Pullup Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/516/bd3658b0-7780-9a47-8d81-f9286ed96412_960x540.mp4""}, {""description"": ""SUN Rebound"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,2,00:53,"Davis Traveling Turnover (P2.T16)
",0,0,0,0,2024-09-19,1022400235,0,0,CON,4,0,-31,01:13,Off Dead Ball,1,"[{""description"": ""Davis Traveling Turnover (P2.T16)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/513/7fa2fa72-9d3f-1055-1a75-d7f78c907c76_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,3,01:35,"MISS Harrison 26' 3PT Jump Shot
Burton REBOUND (Off:0 Def:3)
",0,0,1,0,2024-09-19,1022400235,0,0,CON,4,0,-31,01:56,Off Arc 3 Miss,0,"[{""description"": ""MISS Harrison 26' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/505/220a376f-20f1-e4a0-a8f0-ee2f1bfa5425_960x540.mp4""}, {""description"": ""Burton REBOUND (Off:0 Def:3)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/506/701ae892-f9fb-4112-7379-61996d7aeab1_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,4,02:14,"MISS Davis 6' Driving Layup
Ndour-Fall REBOUND (Off:0 Def:1)
",1,0,0,0,2024-09-19,1022400235,0,0,CON,4,0,-31,02:34,Off Block,0,"[{""description"": ""MISS Davis 6' Driving Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/501/3b65e7c1-738d-c753-0c2e-fb46f9bac42e_960x540.mp4""}, {""description"": ""Ndour-Fall REBOUND (Off:0 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/502/7efea159-791f-9622-3ee0-43ad4cfd336d_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,5,02:57,"Nelson-Ododa P.FOUL (P1.T2)
Evans 5' Driving Floating Jump Shot (14 PTS) (Jefferson 3 AST)
",1,1,0,0,2024-09-19,1022400235,0,0,CON,4,0,-33,03:11,Off Steal,0,"[{""description"": ""Nelson-Ododa P.FOUL (P1.T2)"", ""url"": """"}, {""description"": ""Evans 5' Driving Floating Jump Shot (14 PTS) (Jefferson 3 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/496/f0073161-3be7-1ea7-2190-46ee7ff11dd9_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,6,03:34,"SUN T.Foul (Def. 3 Sec Bickle )
Evans Free Throw Technical (12 PTS)
",0,0,0,0,2024-09-19,1022400235,0,0,CON,4,0,-34,03:59,Off Long Mid-Range Make,0,"[{""description"": ""SUN T.Foul (Def. 3 Sec Bickle )"", ""url"": """"}, {""description"": ""Evans Free Throw Technical (12 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,7,04:06,"MISS Jefferson 25' 3PT Jump Shot
Sky Rebound
MISS Evans 17' Pullup Jump Shot
Mabrey REBOUND (Off:0 Def:6)
",1,0,1,0,2024-09-19,1022400235,0,1,CON,4,0,-32,04:28,Off FT Miss,0,"[{""description"": ""MISS Jefferson 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/472/94c22a23-bc98-5c86-eac6-5cbdb9c2c273_960x540.mp4""}, {""description"": ""Sky Rebound"", ""url"": """"}, {""description"": ""MISS Evans 17' Pullup Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/479/04eb08e0-dcf9-0034-0aa4-db2bc0498e27_960x540.mp4""}, {""description"": ""Mabrey REBOUND (Off:0 Def:6)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/480/c2a1a58f-ee5d-99de-717c-282f71bb982e_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,8,04:42,"Ndour-Fall BLOCK (2 BLK): MISS Onyenwere 10' Driving Floating Jump Shot
Nelson-Ododa REBOUND (Off:0 Def:4)
",1,0,0,0,2024-09-19,1022400235,0,0,CON,4,0,-30,05:04,Off Long Mid-Range Make,0,"[{""description"": ""Ndour-Fall BLOCK (2 BLK): MISS Onyenwere 10' Driving Floating Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/463/7bc94a11-ac14-03ce-aae5-d2f76b1bdd4d_960x540.mp4""}, {""description"": ""Nelson-Ododa REBOUND (Off:0 Def:4)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/466/56b25517-4002-e470-8cb9-38e2f6c5e2be_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661329__00b4c7cf,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661329,200,9,05:23,"Davis 13' Fadeaway Jumper (12 PTS) (Allen 5 AST)
",1,1,0,0,2024-09-19,1022400235,0,0,CON,4,0,-30,05:43,Off Short Mid-Range Make,0,"[{""description"": ""Davis 13' Fadeaway Jumper (12 PTS) (Allen 5 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/455/181ff400-3ed0-aef3-a572-2ce43bbb43c4_960x540.mp4""}]"
