league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,0,00:02,"MISS Howard 25' 3PT Jump Shot
Young REBOUND (Off:0 Def:7)
",0,0,1,0,2023-09-29,1042300203,0,0,LVA,4,0,-1,00:09,Off Timeout,0,"[{""description"": ""MISS Howard 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/518/3b5fe805-483e-469d-e219-f9ea6845ab48_960x540.mp4""}, {""description"": ""Young REBOUND (Off:0 Def:7)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/519/1bec279d-afdf-942a-9e2b-274c2f04af37_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,1,00:12,"MISS Ogunbowale 16' Step Back Jump Shot
Wilson REBOUND (Off:4 Def:9)
",1,0,0,0,2023-09-29,1042300203,0,0,LVA,4,0,-1,00:31,Off Timeout,0,"[{""description"": ""MISS Ogunbowale 16' Step Back Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/510/96fcd1e6-8938-c5be-de26-2b80cdfc49ae_960x540.mp4""}, {""description"": ""Wilson REBOUND (Off:4 Def:9)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/511/4e314adb-f35e-568e-3984-8efe23e713d7_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,2,00:49,"MISS Burton 26' 3PT Jump Shot
Gray REBOUND (Off:0 Def:6)
",0,0,1,0,2023-09-29,1042300203,0,0,LVA,4,0,-1,01:04,Off At Rim Block,0,"[{""description"": ""MISS Burton 26' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/502/24797871-9523-90ef-9bf7-de3da367fb04_960x540.mp4""}, {""description"": ""Gray REBOUND (Off:0 Def:6)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/503/8efb7d18-1c3e-42e2-b03c-6534e1af7894_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,3,01:22,"MISS Ogunbowale 13' Pullup Jump Shot
Clark REBOUND (Off:1 Def:2)
",1,0,0,0,2023-09-29,1042300203,0,0,LVA,4,0,-1,01:45,Off FT Make,0,"[{""description"": ""MISS Ogunbowale 13' Pullup Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/497/278f2b0c-d288-de8d-9607-ba2368e4f5fc_960x540.mp4""}, {""description"": ""Clark REBOUND (Off:1 Def:2)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/498/94441251-4484-aba1-8efe-cad178005b07_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,4,01:46,"MISS Ogunbowale 2' Running Layup
Young REBOUND (Off:0 Def:6)
",1,0,0,0,2023-09-29,1042300203,0,0,LVA,4,0,0,01:52,Off Corner 3 Miss,0,"[{""description"": ""MISS Ogunbowale 2' Running Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/488/5779686c-45f3-d1a4-c935-8ebb274abcb1_960x540.mp4""}, {""description"": ""Young REBOUND (Off:0 Def:6)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/489/aebf3d2d-39cc-73d6-778a-768ad67679c1_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,5,02:16,"Wilson S.FOUL (P3.PN)
MISS McCowan Free Throw 1 of 2
WINGS Rebound
MISS McCowan Free Throw 2 of 2
Howard REBOUND (Off:2 Def:5)
MISS Ogunbowale 25' 3PT Jump Shot
Wilson REBOUND (Off:4 Def:8)
",0,0,1,0,2023-09-29,1042300203,0,1,LVA,4,1,0,02:44,Off At Rim Make,0,"[{""description"": ""Wilson S.FOUL (P3.PN)"", ""url"": """"}, {""description"": ""MISS McCowan Free Throw 1 of 2"", ""url"": """"}, {""description"": ""WINGS Rebound"", ""url"": """"}, {""description"": ""MISS McCowan Free Throw 2 of 2"", ""url"": """"}, {""description"": ""Howard REBOUND (Off:2 Def:5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/483/69b20e20-9f5e-7a2e-9ee1-35e7f1061e5b_960x540.mp4""}, {""description"": ""MISS Ogunbowale 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/484/858018f7-7048-6ff2-fc3f-40cdf54328b9_960x540.mp4""}, {""description"": ""Wilson REBOUND (Off:4 Def:8)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/485/19f2fdb0-44d8-d4d1-6c9c-87800203f38d_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,6,03:10,"MISS Burton 10' Driving Floating Jump Shot
Gray REBOUND (Off:0 Def:5)
",1,0,0,0,2023-09-29,1042300203,0,0,LVA,4,0,3,03:32,Off Arc 3 Make,0,"[{""description"": ""MISS Burton 10' Driving Floating Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/462/29f4ef75-f68d-8fc6-3240-42321ef87eb0_960x540.mp4""}, {""description"": ""Gray REBOUND (Off:0 Def:5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/463/8b2f1600-28e3-71d7-3436-f5f93831d5bb_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,7,03:42,"MISS Sabally 25' 3PT Jump Shot
Clark REBOUND (Off:0 Def:1)
",0,0,1,0,2023-09-29,1042300203,0,0,LVA,4,0,6,04:06,Off Long Mid-Range Miss,0,"[{""description"": ""MISS Sabally 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/458/43ee5afd-15e6-0a8f-1e89-afe6d3b3ddfc_960x540.mp4""}, {""description"": ""Clark REBOUND (Off:0 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/459/e2f24d84-f033-689c-c072-65b59e978b53_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,8,04:18,"MISS Howard 25' 3PT Jump Shot
Gray REBOUND (Off:0 Def:4)
",0,0,1,0,2023-09-29,1042300203,0,0,LVA,4,0,6,04:43,Off Short Mid-Range Make,0,"[{""description"": ""MISS Howard 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/454/0a23ab9c-506e-3e32-1a8e-17802e43d2c7_960x540.mp4""}, {""description"": ""Gray REBOUND (Off:0 Def:4)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/455/e6a51796-4a29-e377-d5df-9873185e847c_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661321__619e91e5,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661321,200,9,04:59,"Ogunbowale 2' Running Layup (18 PTS) (Burton 6 AST)
",1,1,0,0,2023-09-29,1042300203,0,0,LVA,4,0,6,05:02,Off Arc 3 Miss,0,"[{""description"": ""Ogunbowale 2' Running Layup (18 PTS) (Burton 6 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/29/1042300203/448/372f9ba2-5f2d-debc-3f80-1dff41b2af57_960x540.mp4""}]"
