league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,0,00:14,"ACES Turnover: Shot Clock (T#13)
",0,0,0,0,2024-09-19,1022400239,0,0,DAL,4,0,14,00:38,Off Steal,1,"[{""description"": ""ACES Turnover: Shot Clock (T#13)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,1,00:48,"MISS Martin 3PT Jump Shot
J. Brown REBOUND (Off:1 Def:2)
",0,0,1,0,2024-09-19,1022400239,0,0,DAL,4,0,14,00:57,Off Short Mid-Range Miss,0,"[{""description"": ""MISS Martin 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/538/8b5d18af-e959-1bea-c3bc-0715657dce9c_960x540.mp4""}, {""description"": ""J. Brown REBOUND (Off:1 Def:2)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/539/a81d5119-a1c0-616d-3df5-6934d0723f75_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,2,01:12,"Martin Out of Bounds - Bad Pass Turnover Turnover (P2.T12)
",0,0,0,0,2024-09-19,1022400239,0,0,DAL,4,0,14,01:14,Off Arc 3 Miss,1,"[{""description"": ""Martin Out of Bounds - Bad Pass Turnover Turnover (P2.T12)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/535/c4b6e9f9-78b2-4554-5286-dd20963bfac1_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,3,01:28,"Gustafson Lost Ball Turnover (P2.T11): K. Brown STEAL (1 STL)
",0,0,0,0,2024-09-19,1022400239,0,0,DAL,4,0,14,01:46,Off Dead Ball,1,"[{""description"": ""Gustafson Lost Ball Turnover (P2.T11): K. Brown STEAL (1 STL)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/531/559e31c6-e46b-6312-7d9c-d7aac6765b67_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,4,02:05,"Colson 25' 3PT Step Back Jump Shot (13 PTS)
",0,0,1,1,2024-09-19,1022400239,0,0,DAL,4,0,11,02:22,Off Block,0,"[{""description"": ""Colson 25' 3PT Step Back Jump Shot (13 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/523/febad1f3-286f-0365-9219-a3dbde3ccf70_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,5,02:54,"MISS Colson 6' Floating Jump Shot
Bell REBOUND (Off:1 Def:3)
Egbo 4' Layup (8 PTS) (Bell 5 AST)
",2,1,0,0,2024-09-19,1022400239,0,1,DAL,4,0,9,03:24,Off Arc 3 Make,0,"[{""description"": ""MISS Colson 6' Floating Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/514/51f96bb1-f205-0571-ee21-413750915f1a_960x540.mp4""}, {""description"": ""Bell REBOUND (Off:1 Def:3)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/515/a29e3a03-2666-7d9e-aec5-041a81927c57_960x540.mp4""}, {""description"": ""Egbo 4' Layup (8 PTS) (Bell 5 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/516/4333d509-84ac-0626-eb03-5c974930b452_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,6,03:44,"MISS Bell 25' 3PT Jump Shot
Gustafson REBOUND (Off:5 Def:1)
Gustafson OFF.Foul (P3)
Gustafson Offensive Foul Turnover (P1.T10)
",0,0,1,0,2024-09-19,1022400239,0,1,DAL,4,0,12,04:03,Off Short Mid-Range Miss,1,"[{""description"": ""MISS Bell 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/503/e3a7e132-7a48-5462-1a19-92023438e766_960x540.mp4""}, {""description"": ""Gustafson REBOUND (Off:5 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/504/aadde612-debf-851d-7fb8-738a24c6bd95_960x540.mp4""}, {""description"": ""Gustafson OFF.Foul (P3)"", ""url"": """"}, {""description"": ""Gustafson Offensive Foul Turnover (P1.T10)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/507/3b231824-3e74-06aa-9a0b-7c0707d1b9ad_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,7,04:19,"Egbo 5' Running Layup (6 PTS)
",1,1,0,0,2024-09-19,1022400239,0,0,DAL,4,0,10,04:23,Off Steal,0,"[{""description"": ""Egbo 5' Running Layup (6 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/498/03c61d1a-4e4a-b6b4-4e46-6604038bef95_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,8,04:32,"MISS Bell 3' Layup
Gustafson REBOUND (Off:4 Def:1)
MISS Gustafson 5' Putback Layup
ACES Rebound
Lopez Sénéchal S.FOUL (P1.T1)
MISS Gustafson Free Throw 1 of 2
ACES Rebound
Gustafson Free Throw 2 of 2 (24 PTS)
",2,0,0,0,2024-09-19,1022400239,0,2,DAL,4,1,9,04:57,Off Short Mid-Range Make,0,"[{""description"": ""MISS Bell 3' Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/485/0da8a528-175f-4f25-5b15-f5038ae0e270_960x540.mp4""}, {""description"": ""Gustafson REBOUND (Off:4 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/486/45eff62f-b139-3ff4-5154-18930a93d840_960x540.mp4""}, {""description"": ""MISS Gustafson 5' Putback Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400239/487/e1d01226-16be-752f-cf32-e2e316b05e33_960x540.mp4""}, {""description"": ""ACES Rebound"", ""url"": """"}, {""description"": ""Lopez Sénéchal S.FOUL (P1.T1)"", ""url"": """"}, {""description"": ""MISS Gustafson Free Throw 1 of 2"", ""url"": """"}, {""description"": ""ACES Rebound"", ""url"": """"}, {""description"": ""Gustafson Free Throw 2 of 2 (24 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Regular Season,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Regular_Season__team_id-1611661319__404327a6,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Regular+Season&TeamId=1611661319,200,9,05:06,"Martin Bad Pass Turnover (P1.T9): Lopez Sénéchal STEAL (1 STL)
",0,0,0,0,2024-09-19,1022400239,0,0,DAL,4,0,11,05:31,Off Dead Ball,1,"[{""description"": ""Martin Bad Pass Turnover (P1.T9): Lopez Sénéchal STEAL (1 STL)"", ""url"": """"}]"
