league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,0,00:00,"Aces Turnover: Shot Clock (T#13)
",0,0,0,0,2025-09-11,1022500286,0,0,LAS,4,0,28,00:25,Off FT Make,1,"[{""description"": ""Aces Turnover: Shot Clock (T#13)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,1,00:29,"Barker STEAL (1 STL): Evans Bad Pass Turnover (P5.T12)
",0,0,0,0,2025-09-11,1022500286,0,0,LAS,4,0,31,00:38,Off At Rim Make,1,"[{""description"": ""Barker STEAL (1 STL): Evans Bad Pass Turnover (P5.T12)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,2,00:47,"Gustafson 27' 3PT Jump Shot (3 PTS) (Evans 5 AST)
",0,0,1,1,2025-09-11,1022500286,0,0,LAS,4,0,30,00:57,Off Arc 3 Miss,0,"[{""description"": ""Gustafson 27' 3PT Jump Shot (3 PTS) (Evans 5 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,3,01:09,"Feagin S.FOUL (P3.T4)
Parker-Tyus Free Throw 1 of 2 (7 PTS)
Parker-Tyus Free Throw 2 of 2 (8 PTS)
",0,0,0,0,2025-09-11,1022500286,0,0,LAS,4,1,28,01:23,Off At Rim Make,0,"[{""description"": ""Feagin S.FOUL (P3.T4)"", ""url"": """"}, {""description"": ""Parker-Tyus Free Throw 1 of 2 (7 PTS)"", ""url"": """"}, {""description"": ""Parker-Tyus Free Throw 2 of 2 (8 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,4,01:29,"MISS Nye 24' 3PT Jump Shot
Stokes REBOUND (Off:1 Def:0)
Cannon STEAL (1 STL): Evans Bad Pass Turnover (P4.T11)
",0,0,1,0,2025-09-11,1022500286,0,1,LAS,4,0,30,01:53,Off At Rim Make,1,"[{""description"": ""MISS Nye 24' 3PT Jump Shot"", ""url"": """"}, {""description"": ""Stokes REBOUND (Off:1 Def:0)"", ""url"": """"}, {""description"": ""Cannon STEAL (1 STL): Evans Bad Pass Turnover (P4.T11)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,5,02:06,"Young 24' 3PT Pullup Jump Shot (17 PTS) (Gray 10 AST)
",0,0,1,1,2025-09-11,1022500286,0,0,LAS,4,0,29,02:23,Off Arc 3 Miss,0,"[{""description"": ""Young 24' 3PT Pullup Jump Shot (17 PTS) (Gray 10 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,6,02:33,"MISS Smith 3' Reverse Layup
Smith REBOUND (Off:1 Def:1)
Smith 1' Putback Layup (10 PTS)
",2,1,0,0,2025-09-11,1022500286,0,1,LAS,4,0,27,02:50,Off Arc 3 Miss,0,"[{""description"": ""MISS Smith 3' Reverse Layup"", ""url"": """"}, {""description"": ""Smith REBOUND (Off:1 Def:1)"", ""url"": """"}, {""description"": ""Smith 1' Putback Layup (10 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,7,03:12,"Stevens P.FOUL (P1.T3)
Wilson 24' 3PT Jump Shot (23 PTS) (Young 12 AST)
",0,0,1,1,2025-09-11,1022500286,0,0,LAS,4,0,24,03:35,Off At Rim Block,0,"[{""description"": ""Stevens P.FOUL (P1.T3)"", ""url"": """"}, {""description"": ""Wilson 24' 3PT Jump Shot (23 PTS) (Young 12 AST)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,8,03:39,"MISS Young 24' 3PT Running Pull-Up Jump Shot
Wilson REBOUND (Off:5 Def:12)
MISS Loyd 3PT Jump Shot
Stevens REBOUND (Off:1 Def:11)
",0,0,2,0,2025-09-11,1022500286,0,1,LAS,4,0,24,03:53,Off Steal,0,"[{""description"": ""MISS Young 24' 3PT Running Pull-Up Jump Shot"", ""url"": """"}, {""description"": ""Wilson REBOUND (Off:5 Def:12)"", ""url"": """"}, {""description"": ""MISS Loyd 3PT Jump Shot"", ""url"": """"}, {""description"": ""Stevens REBOUND (Off:1 Def:11)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2025,Regular Season,team,"{'OffDef': 'Offense', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661319'}",shot_pace,1611661319,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__season-2025__season_type-Regular_Season__team_id-1611661319__9cf2cba8,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&Season=2025&SeasonType=Regular+Season&TeamId=1611661319,200,9,04:02,"Loyd 3PT Jump Shot (21 PTS) (Gray 9 AST)
",0,0,1,1,2025-09-11,1022500286,0,0,LAS,4,0,21,04:18,Off At Rim Make,0,"[{""description"": ""Loyd 3PT Jump Shot (21 PTS) (Gray 9 AST)"", ""url"": """"}]"
