league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,0,00:28,"Young STEAL (1 STL): Diggins-Smith Bad Pass Turnover (P1.T5)
",0,0,0,0,2024-09-24,1042400132,0,0,LVA,4,0,-7,00:32,Off Timeout,1,"[{""description"": ""Young STEAL (1 STL): Diggins-Smith Bad Pass Turnover (P1.T5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/513/948d0379-4e27-6098-9b64-8a4513ff39bf_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,1,00:38,"Williams 18' Pullup Jump Shot (20 PTS)
",1,1,0,0,2024-09-24,1042400132,0,0,LVA,4,0,-8,00:46,Off Timeout,0,"[{""description"": ""Williams 18' Pullup Jump Shot (20 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/493/44135002-4c02-bd51-5f12-bcb89adffdf5_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,2,01:04,"MISS Diggins-Smith 7' Driving Layup
Young REBOUND (Off:2 Def:7)
",1,0,0,0,2024-09-24,1042400132,0,0,LVA,4,0,-6,01:15,Off Short Mid-Range Miss,0,"[{""description"": ""MISS Diggins-Smith 7' Driving Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/487/b28032a8-a281-a8dc-6dfe-98b7398b75f0_960x540.mp4""}, {""description"": ""Young REBOUND (Off:2 Def:7)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/488/8abbc474-1cad-b2b2-eda4-335588c6362e_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,3,01:36,"Magbegor 6' Layup (14 PTS) (Diggins-Smith 10 AST)
",1,1,0,0,2024-09-24,1042400132,0,0,LVA,4,0,-8,02:02,Off Long Mid-Range Make,0,"[{""description"": ""Magbegor 6' Layup (14 PTS) (Diggins-Smith 10 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/483/ac06b943-1110-cb0f-e3e0-05202e9795c9_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,4,02:20,"Hayes L.B.FOUL (P3.PN)
MISS Magbegor Free Throw 1 of 2
Storm Rebound
MISS Magbegor Free Throw 2 of 2
Hayes REBOUND (Off:2 Def:2)
",0,0,0,0,2024-09-24,1042400132,1,0,LVA,4,0,-6,02:22,Off Timeout,0,"[{""description"": ""Hayes L.B.FOUL (P3.PN)"", ""url"": """"}, {""description"": ""MISS Magbegor Free Throw 1 of 2"", ""url"": """"}, {""description"": ""Storm Rebound"", ""url"": """"}, {""description"": ""MISS Magbegor Free Throw 2 of 2"", ""url"": """"}, {""description"": ""Hayes REBOUND (Off:2 Def:2)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/481/8d29686c-c47a-fbe6-7640-7aeca2e438c5_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,5,02:48,"MISS Diggins-Smith 3PT Jump Shot
Williams REBOUND (Off:2 Def:3)
Williams 5' Reverse Layup (18 PTS)
",1,1,1,0,2024-09-24,1042400132,0,1,LVA,4,0,-8,03:14,Off FT Make,0,"[{""description"": ""MISS Diggins-Smith 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/469/39ea95b4-5d04-6bac-bccc-582fd1b21c75_960x540.mp4""}, {""description"": ""Williams REBOUND (Off:2 Def:3)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/470/f7679d2a-2610-cc40-63c5-3e760c505555_960x540.mp4""}, {""description"": ""Williams 5' Reverse Layup (18 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/471/59aaad2c-fa34-7ed5-73ed-943aba267470_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,6,03:33,"MISS Ogwumike 27' 3PT Jump Shot
Young REBOUND (Off:2 Def:6)
",0,0,1,0,2024-09-24,1042400132,0,0,LVA,4,0,-6,03:55,Off At Rim Make,0,"[{""description"": ""MISS Ogwumike 27' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/461/5a5425d8-a412-e2d8-a0f2-6b718e213f5f_960x540.mp4""}, {""description"": ""Young REBOUND (Off:2 Def:6)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/462/87eed36a-1cf5-9d92-6842-3d2fbbd026e7_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,7,04:09,"MISS Williams 25' 3PT Jump Shot
Gray REBOUND (Off:0 Def:4)
",0,0,1,0,2024-09-24,1042400132,0,0,LVA,4,0,-4,04:22,Off Arc 3 Miss,0,"[{""description"": ""MISS Williams 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/456/b6ec08d4-b9ac-f157-32aa-0296b732af42_960x540.mp4""}, {""description"": ""Gray REBOUND (Off:0 Def:4)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/457/7c05eb8e-db52-1f5e-a845-ceebe6b55dbe_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,8,04:30,"MISS Loyd 10' Fadeaway Jumper
Young REBOUND (Off:2 Def:5)
",1,0,0,0,2024-09-24,1042400132,0,0,LVA,4,0,-4,04:50,Off Arc 3 Make,0,"[{""description"": ""MISS Loyd 10' Fadeaway Jumper"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/452/d3193e64-1e4b-adc7-a0f3-806cf9b4ec41_960x540.mp4""}, {""description"": ""Young REBOUND (Off:2 Def:5)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/453/c14bf523-e68c-9377-19d1-2a8027d8d957_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2024,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2024', 'SeasonType': 'Playoffs', 'TeamId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2024__season_type-Playoffs__team_id-1611661328__8026163f,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2024&SeasonType=Playoffs&TeamId=1611661328,200,9,05:20,"MISS Williams 4' Running Layup
Storm Rebound
Ogwumike 9' Turnaround Jump Shot (15 PTS) (Diggins-Smith 9 AST)
Wilson S.FOUL (P1.T4)
Ogwumike Free Throw 1 of 1 (16 PTS)
",2,1,0,0,2024-09-24,1042400132,0,1,LVA,4,1,-4,05:31,Off Steal,0,"[{""description"": ""MISS Williams 4' Running Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/436/ad6bd46a-6a0b-85b8-1db2-81d43a129c5b_960x540.mp4""}, {""description"": ""Storm Rebound"", ""url"": """"}, {""description"": ""Ogwumike 9' Turnaround Jump Shot (15 PTS) (Diggins-Smith 9 AST)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2024/09/24/1042400132/441/62183827-6e84-9e3b-1234-22f2f06bc1e3_960x540.mp4""}, {""description"": ""Wilson S.FOUL (P1.T4)"", ""url"": """"}, {""description"": ""Ogwumike Free Throw 1 of 1 (16 PTS)"", ""url"": """"}]"
