league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,end_time,events,fg2a,fg2m,fg3a,fg3m,game_date,game_id,non_shooting_fouls_that_resulted_in_fts,offensive_rebounds,opponent,period,shooting_fouls_drawn,start_score_differential,start_time,start_type,turnovers,video_urls
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,0,00:04,"Sky Turnover: Shot Clock (T#18)
",0,0,0,0,2023-09-17,1042300102,0,0,LVA,4,0,-22,00:24,Off FT Make,1,"[{""description"": ""Sky Turnover: Shot Clock (T#18)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,1,00:35,"Evans 3' Running Layup (22 PTS)
",1,1,0,0,2023-09-17,1042300102,0,0,LVA,4,0,-22,00:39,Off Steal,0,"[{""description"": ""Evans 3' Running Layup (22 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/550/b2afef80-d116-1448-eb2c-6b6d8f45a1eb_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,2,00:54,"MISS Mabrey 26' 3PT Pullup Jump Shot
Bell REBOUND (Off:1 Def:1)
",0,0,1,0,2023-09-17,1042300102,0,0,LVA,4,0,-22,01:10,Off Short Mid-Range Miss,0,"[{""description"": ""MISS Mabrey 26' 3PT Pullup Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/546/f41b8d57-a491-9c49-de90-6591fa67012d_960x540.mp4""}, {""description"": ""Bell REBOUND (Off:1 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/547/4ffbb2f5-1ca1-fd01-2769-fc65f5190bde_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,3,01:15,"MISS E. Williams 12' Turnaround Jump Shot
Gray REBOUND (Off:1 Def:3)
",1,0,0,0,2023-09-17,1042300102,0,0,LVA,4,0,-22,01:28,Off Steal,0,"[{""description"": ""MISS E. Williams 12' Turnaround Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/542/a061338e-81c7-6c5e-8315-bd08734f1250_960x540.mp4""}, {""description"": ""Gray REBOUND (Off:1 Def:3)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/543/6f7f0947-3505-0386-1932-028515a07abb_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,4,01:44,"Bell S.FOUL (P1.PN)
Copper Free Throw 1 of 2 (24 PTS)
Copper Free Throw 2 of 2 (25 PTS)
",0,0,0,0,2023-09-17,1042300102,0,0,LVA,4,1,-24,01:44,Off Short Mid-Range Miss,0,"[{""description"": ""Bell S.FOUL (P1.PN)"", ""url"": """"}, {""description"": ""Copper Free Throw 1 of 2 (24 PTS)"", ""url"": """"}, {""description"": ""Copper Free Throw 2 of 2 (25 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,5,02:08,"Coates P.FOUL (P1.T4)
MISS Evans 25' 3PT Jump Shot
George REBOUND (Off:0 Def:1)
",0,0,1,0,2023-09-17,1042300102,0,0,LVA,4,0,-24,02:27,Off Timeout,0,"[{""description"": ""Coates P.FOUL (P1.T4)"", ""url"": """"}, {""description"": ""MISS Evans 25' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/525/cc5a50f8-857f-7c55-3c64-be2e97c43de7_960x540.mp4""}, {""description"": ""George REBOUND (Off:0 Def:1)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/526/028f88bc-afde-6e64-99c7-f58df6c43e80_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,6,02:40,"Plum STEAL (2 STL): Evans Bad Pass Turnover (P2.T17)
",0,0,0,0,2023-09-17,1042300102,0,0,LVA,4,0,-22,02:56,Off Arc 3 Make,1,"[{""description"": ""Plum STEAL (2 STL): Evans Bad Pass Turnover (P2.T17)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/508/8f28a15b-2611-fcb5-f26b-83558af9976a_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,7,03:12,"MISS C. Williams 26' 3PT Jump Shot
Stokes REBOUND (Off:3 Def:7)
",0,0,1,0,2023-09-17,1042300102,0,0,LVA,4,0,-19,03:21,Off Steal,0,"[{""description"": ""MISS C. Williams 26' 3PT Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/504/803e1419-2513-6007-3be7-abec66ccc5d4_960x540.mp4""}, {""description"": ""Stokes REBOUND (Off:3 Def:7)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/505/0b6c96b6-1f0c-96bc-27e7-24948a93fd54_960x540.mp4""}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,8,03:27,"Plum Transition Take Foul (P2.T1)
Mabrey Free Throw 1 of 1 (12 PTS)
Clark P.FOUL (P4.T2)
Evans 15' Jump Shot (19 PTS)
Plum S.FOUL (P3.T3)
Evans Free Throw 1 of 1 (20 PTS)
",1,1,0,0,2023-09-17,1042300102,1,0,LVA,4,1,-23,03:51,Off Arc 3 Make,0,"[{""description"": ""Plum Transition Take Foul (P2.T1)"", ""url"": """"}, {""description"": ""Mabrey Free Throw 1 of 1 (12 PTS)"", ""url"": """"}, {""description"": ""Clark P.FOUL (P4.T2)"", ""url"": """"}, {""description"": ""Evans 15' Jump Shot (19 PTS)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/498/23f55a37-98e8-db1a-c44b-5fe76a477d11_960x540.mp4""}, {""description"": ""Plum S.FOUL (P3.T3)"", ""url"": """"}, {""description"": ""Evans Free Throw 1 of 1 (20 PTS)"", ""url"": """"}]"
wnba,wnba_shot_pace,shot_pace,possessions,get-possessions,2023,Playoffs,team,"{'OffDef': 'Offense', 'FilterComparison': 'Exactly', 'FilterEvent': 'OnFloor', 'FilterValue': 5, 'StartType': 'All', 'Season': '2023', 'SeasonType': 'Playoffs', 'TeamId': '1611661329'}",shot_pace,1611661329,4Q/OT | margin -3..3 | 300..120,get-possessions__possessions__off_def-Offense__filter_comparison-Exactly__filter_event-OnFloor__filter_value-5__start_type-All__season-2023__season_type-Playoffs__team_id-1611661329__bd385cfd,get-possessions,https://api.pbpstats.com/get-possessions/wnba?OffDef=Offense&FilterComparison=Exactly&FilterEvent=OnFloor&FilterValue=5&StartType=All&Season=2023&SeasonType=Playoffs&TeamId=1611661329,200,9,04:12,"MISS Copper 7' Layup
Copper REBOUND (Off:3 Def:7)
MISS Copper 12' Step Back Jump Shot
Wilson REBOUND (Off:6 Def:10)
",2,0,0,0,2023-09-17,1042300102,0,1,LVA,4,0,-20,04:31,Off Timeout,0,"[{""description"": ""MISS Copper 7' Layup"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/485/ca2794d3-30a8-6ad7-9ac5-9b1cd668f28a_960x540.mp4""}, {""description"": ""Copper REBOUND (Off:3 Def:7)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/486/83251f5a-43a6-b852-50db-c043c32d0800_960x540.mp4""}, {""description"": ""MISS Copper 12' Step Back Jump Shot"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/487/2535e06b-cc42-efe1-5b7b-52f639664410_960x540.mp4""}, {""description"": ""Wilson REBOUND (Off:6 Def:10)"", ""url"": ""https://videos.nba.com/wnba/pbp/media/2023/09/17/1042300102/488/354e425a-c6d0-aeec-0e84-2643ba2608b5_960x540.mp4""}]"
