league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,player_id,request_id,request_table,request_url,request_status,request_row_index,stat,on,off,on_off
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,0,2pt FGM Assist%,0.000,0.627,-0.627
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,1,Non Putback 2pt FGM Assist%,0.000,0.678,-0.678
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,2,3pt FGM Assist%,1.000,0.892,0.108
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,3,3pt FG%,0.333,0.337,-0.004
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,4,Non-Heave 3pt FG%,0.333,0.342,-0.008
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,5,2pt FG%,0.000,0.521,-0.521
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,6,eFG%,0.321,0.515,-0.193
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,7,TS%,0.406,0.554,-0.148
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,8,3PAr,0.643,0.417,0.226
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,9,% of FG3A Blocked,0.000,0.006,-0.006
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,10,% of FG2A Blocked,0.600,0.085,0.515
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,11,Live Ball TO%,0.333,0.523,-0.189
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,12,DReb% - Missed FTs,0.667,0.831,-0.165
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,13,OReb% - Missed FTs,0.000,0.270,-0.270
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,14,DReb% - Missed 2s,0.727,0.755,-0.028
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,15,OReb% - Missed 2s,0.400,0.312,0.088
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,16,DReb% - Missed 3s,1.000,0.738,0.262
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,17,OReb% - Missed 3s,0.000,0.281,-0.281
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,18,DReb% - Missed FGs,0.800,0.749,0.051
wnba,wnba_current_season_on_off,on_off,team_on_off,get-on-off,2025,Regular Season,team,"{'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661330', 'PlayerId': '1631021'}",on_off,1611661330,1631021,get-on-off__team_on_off__season-2025__season_type-Regular_Season__team_id-1611661330__player_id-1631021__1c46c631,get-on-off,https://api.pbpstats.com/get-on-off/wnba/team?Season=2025&SeasonType=Regular+Season&TeamId=1611661330&PlayerId=1631021,200,19,OReb% - Missed FGs,0.182,0.297,-0.115
