league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,0,,,,,,False,1611661330,2.0,569,2025-09-10,1022500282,1628263-1642796-1642800-1642809-203863,False,ATL,1628269-1628278-1630471-1631021-1642804,Aneesah Morrow,1642800.0,Haley Peters,203863.0,ShortMidRange,1611661323,4,Aneesah Morrow,1642800,34,00:22,1628263,Lindsay Allen,1628269,Nia Coffey,0,,0,,True,-16,1.0,14.0,0.2432,2.0,LongMidRange,2,22.0,OffAtRimBlock,CON,00:02,,-117,77,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,1,,,,,,False,1611661330,2.0,567,2025-09-10,1022500282,1628263-1642796-1642800-1642809-203863,False,ATL,1628269-1628278-1630471-1631021-1642804,,,,,,1611661323,4,Haley Peters,203863,34,00:22,1628263,Lindsay Allen,1628269,Nia Coffey,0,,0,,False,-16,,7.8,0.2869,7.0,ShortMidRange,2,22.0,OffAtRimBlock,CON,00:07,,-16,76,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,2,,,,,,False,1611661330,49.0,559,2025-09-10,1022500282,1628263-1642796-1642800-1642809-203863,False,ATL,1628269-1628278-1630471-1631044-1642804,,,,,,1611661323,4,Rayah Marshall,1642796,32,00:59,1642800,Aneesah Morrow,1630471,Maya Caldwell,0,,0,,False,-16,,10.8,0.385,50.0,ShortMidRange,2,59.0,OffArc3Miss,CON,00:50,,-55,93,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,3,,,,,,False,1611661330,150.0,530,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,False,ATL,1628277-1630471-1631009-1631044-203398,,,,,,1611661323,4,Saniya Rivers,1642809,26,02:41,1642290,Aaliyah Edwards,203398,Brittney Griner,0,,0,,False,-15,,25.9,0.3878,154.0,Arc3,3,161.0,OffAtRimMiss,CON,02:34,,-170,195,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,4,,,,,,False,1611661330,201.0,519,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,False,ATL,1628277-1630471-1631044-1642804-203398,,,,,,1611661323,4,Lindsay Allen,1628263,22,03:38,0,,203398,Brittney Griner,0,,0,,False,-15,,2.3,0.6391,203.0,AtRim,2,218.0,OffAtRimMake,CON,03:23,,21,9,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,5,,,,,,False,1611661330,268.0,511,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,False,ATL,1628277-1630471-1631044-1642804-203398,,,,,,1611661323,4,Aneesah Morrow,1642800,18,04:47,0,,0,,0,,0,,False,-15,,23.6,0.3277,271.0,Corner3,3,287.0,OffDeadball,CON,04:31,,-228,60,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,6,,,,,,False,1611661330,290.0,508,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642809,False,ATL,1628277-1630471-1631044-1642804-203398,,,,,,1611661323,4,Saniya Rivers,1642809,16,05:14,0,,1631044,Naz Hillmon,0,,0,,False,-15,,2.0,0.5943,293.0,AtRim,2,314.0,OffArc3Make,CON,04:53,,19,7,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,7,,,,,,False,1611661330,430.0,481,2025-09-10,1022500282,1628263-1642290-1642800-1642809-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,0.0,Aneesah Morrow,1642800.0,Team,1611661323,4,Mamignan Touré,1642841,8,07:28,0,,0,,1642290,Aaliyah Edwards,1631009,Rhyne Howard,False,-12,10.0,23.7,0.4773,431.0,Corner3,3,448.0,OffLiveBallTurnover,CON,07:11,,-237,1,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,8,,,,,,False,1611661330,430.0,477,2025-09-10,1022500282,1628263-1642290-1642800-1642809-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Aneesah Morrow,1642800,8,07:28,0,,0,,1642290,Aaliyah Edwards,1631009,Rhyne Howard,False,-12,,1.4,0.6956,442.0,AtRim,2,448.0,OffLiveBallTurnover,CON,07:22,,-4,13,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,9,,,,,,False,1611661330,485.0,464,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Marina Mabrey,1629497,6,08:14,1642290,Aaliyah Edwards,1642804,Te-Hina Paopao,0,,0,,False,-12,,16.0,0.4185,488.0,LongMidRange,2,494.0,OffArc3Miss,CON,08:08,,23,158,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661323__6a141bd1,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661323,200,10,,,,,,False,1611661330,524.0,459,2025-09-10,1022500282,1628263-1629497-1642290-1642800-1642841,False,ATL,1628280-1630471-1631009-1631044-1642804,,,,,,1611661323,4,Aaliyah Edwards,1642290,4,09:03,1642841,Mamignan Touré,1642804,Te-Hina Paopao,0,,0,,False,-14,,21.6,0.2443,529.0,LongMidRange,2,543.0,OffArc3Miss,CON,08:49,,-88,197,False,shots,4Q/OT | margin -3..3 | 300..120,team
