league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,0,,,,,,False,1611661317,27.0,501,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,Victoria Vivians,1628927.0,Sami Whitcomb,1628244.0,Arc3,1611661328,4,Nika Mühl,1642299,40,00:57,0,,0,,0,,0,,False,18,1.0,25.6,0.2673,36.0,Arc3,3,57.0,OffFTMake,SEA,00:36,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/501/0dd34159-d2ce-9d2c-15f3-b17832031bfc_960x540.mp4,146,210,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,1,,,,,,False,1611661317,27.0,499,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Sami Whitcomb,1628244,40,00:57,0,,0,,0,,0,,False,18,,24.7,0.3103,41.0,Arc3,3,57.0,OffFTMake,SEA,00:41,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/499/17ef833e-c04c-b52b-8f61-4348f8a46a02_960x540.mp4,-214,124,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,2,,,,,,False,1611661317,69.0,492,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,Joyner Holmes,1630115.0,Joyner Holmes,1630115.0,AtRim,1611661328,4,Joyner Holmes,1630115,38,01:18,1641651,Jordan Horston,1642298,Celeste Taylor,0,,0,,True,19,1.0,2.8,0.5641,72.0,AtRim,2,78.0,OffArc3Miss,SEA,01:12,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/492/fc955cc0-5a2a-dadf-e970-a94b7fdaf4c3_960x540.mp4,-2,28,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,3,,,,,,False,1611661317,69.0,490,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Joyner Holmes,1630115,38,01:18,1641651,Jordan Horston,1642298,Celeste Taylor,0,,0,,False,19,,2.5,0.6689,74.0,AtRim,2,78.0,OffArc3Miss,SEA,01:14,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/490/dd87678a-2190-d0a5-8171-016ac0976bd4_960x540.mp4,-23,10,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,4,,,,,,False,1611661317,119.0,479,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Victoria Vivians,1628927,34,02:11,0,,0,,0,,0,,False,19,,23.0,0.3827,119.0,Corner3,3,131.0,OffFTMake,SEA,01:59,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/479/e4a7da7a-1100-223d-cebc-3151023155de_960x540.mp4,-229,-20,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,5,,,,,,False,1611661317,174.0,466,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Nika Mühl,1642299,30,03:11,0,,0,,0,,0,,False,17,,24.5,0.3393,178.0,Arc3,3,191.0,OffFTMake,SEA,02:58,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/466/675b7e6d-5ed4-ba3b-747e-e6988c22ab6f_960x540.mp4,-146,197,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,6,,,,,,False,1611661317,191.0,454,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,0.0,Sami Whitcomb,1628244.0,Team,1611661328,4,Joyner Holmes,1630115,28,03:26,0,,0,,0,,0,,False,19,5.0,16.2,0.391,191.0,LongMidRange,2,206.0,OffTimeout,SEA,03:11,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/454/6c3f97bd-2514-2983-110f-7bbff711d384_960x540.mp4,-155,48,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,7,,,,,,False,1611661317,191.0,450,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Sami Whitcomb,1628244,28,03:26,0,,0,,0,,0,,False,19,,25.6,0.3071,199.0,Arc3,3,206.0,OffTimeout,SEA,03:19,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/450/e1adf6e1-2b20-293f-6bcd-296ff2eb3b14_960x540.mp4,202,157,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,8,,,,,,False,1611661317,216.0,446,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Joyner Holmes,1630115,26,03:58,0,,1630442,Natasha Mack,0,,0,,False,19,,23.3,0.3959,221.0,Corner3,3,238.0,OffShortMidRangeMake,SEA,03:41,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/446/b4cbeaa0-870a-1c05-cfa1-8e25e6ee05b6_960x540.mp4,-233,5,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,9,,,,,,False,1611661317,328.0,429,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Joyner Holmes,1630115,18,05:44,0,,0,,0,,0,,False,18,,6.1,0.3836,332.0,ShortMidRange,2,344.0,OffFTMake,SEA,05:32,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/429/c6cd2d68-0129-5a66-1a70-28e0d47e0bfd_960x540.mp4,6,61,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661328'}",shot_pace,1611661328,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661328__5e06dcbb,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661328,200,10,,,,,,False,1611661317,361.0,419,2024-09-19,1022400240,1628244-1628927-1630115-1641651-1642299,False,PHO,1628881-1630114-1630442-1631056-1642298,,,,,,1611661328,4,Jordan Horston,1641651,16,06:15,0,,0,,1641651,Jordan Horston,1642298,Celeste Taylor,False,16,,23.4,0.4453,366.0,Corner3,3,375.0,OffLiveBallTurnover,SEA,06:06,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400240/419/abc54e84-ecdf-e5a0-7332-dc6e4df9535a_960x540.mp4,-234,7,False,shots,4Q/OT | margin -3..3 | 300..120,team
