league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,0,,,,,,False,1611661313,0.0,643,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,5,Elena Delle Donne,203399,20,00:04,0,,0,,0,,0,,False,-5,,33.9,0.3386,0.0,Arc3,3,4.0,OffFTMake,WAS,00:00,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/643/69e6553f-3987-e221-f4bf-d08b7218f01d_960x540.mp4,-48,336,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,1,,,,,,False,1611661313,5.0,635,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,5,Ariel Atkins,1628878,18,00:11,0,,0,,0,,0,,False,-3,,26.0,0.1613,7.0,Arc3,3,11.0,OffTimeout,WAS,00:07,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/635/15a19de1-2ce8-3410-9791-c93fcb72ffc9_960x540.mp4,-213,149,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,2,,,,,,False,1611661313,64.0,606,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,5,Elena Delle Donne,203399,12,01:18,0,,0,,0,,0,,False,-3,,1.7,0.7596,65.0,AtRim,2,78.0,OffDeadball,WAS,01:05,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/606/72e64c68-9c90-cfac-22e4-219b59411b8c_960x540.mp4,17,3,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,3,,,,,,False,1611661313,92.0,599,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,5,Myisha Hines-Allen,1628899,10,01:49,1628899,Myisha Hines-Allen,1627668,Breanna Stewart,0,,0,,False,-3,,6.5,0.3031,93.0,ShortMidRange,2,109.0,OffShortMidRangeMiss,WAS,01:33,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/599/dc1c7bf0-db90-3f57-5f13-7a9931b5b601_960x540.mp4,2,65,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,4,,,,,,False,1611661313,166.0,588,2023-09-19,1042300112,1628279-1628878-203399-203403-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,5,Ariel Atkins,1628878,6,03:11,0,,202664,Courtney Vandersloot,0,,0,,False,-3,,10.9,0.2749,167.0,ShortMidRange,2,191.0,OffAtRimMake,WAS,02:47,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/588/fbbba358-f356-a2dc-56a7-7c6d9f485090_960x540.mp4,0,109,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,5,,,,,,False,1611661313,213.0,580,2023-09-19,1042300112,1628279-1628878-203399-203403-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,5,Elena Delle Donne,203399,4,03:56,0,,204335,Betnijah Laney,0,,0,,False,-1,,11.4,0.3008,214.0,ShortMidRange,2,236.0,OffShortMidRangeMake,WAS,03:34,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/580/1326cb40-7a66-c3b8-548e-72bcad24de90_960x540.mp4,-42,106,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,6,,,,,,False,1611661313,67.0,525,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,4,Elena Delle Donne,203399,28,01:39,0,,0,,0,,0,,False,-1,,26.4,0.2702,75.0,Arc3,3,99.0,OffTimeout,WAS,01:15,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/525/f9fc5ac9-c60d-e731-56e3-491d910a2062_960x540.mp4,13,264,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,7,,,,,,False,1611661313,113.0,518,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,4,Natasha Cloud,204333,26,02:18,0,,204335,Betnijah Laney,0,,0,,False,1,,25.9,0.2628,114.0,Arc3,3,138.0,OffCorner3Make,WAS,01:54,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/518/6c6622c7-fd05-da01-9d4d-50cb293f3b74_960x540.mp4,-5,259,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,8,,,,,,False,1611661313,200.0,506,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-203866-204335,,,,,,1611661322,4,Natasha Cloud,204333,22,03:40,1628279,Brittney Sykes,1627673,Jonquel Jones,0,,0,,False,6,,19.0,0.3926,201.0,LongMidRange,2,220.0,OffArc3Miss,WAS,03:21,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/506/170efc48-1f79-7c7a-8f88-46bbb24b8b11_960x540.mp4,100,162,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,9,,,,,,False,1611661313,420.0,478,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,4,Elena Delle Donne,203399,10,07:06,0,,0,,204333,Natasha Cloud,1627673,Jonquel Jones,False,-1,,24.6,0.3809,421.0,Arc3,3,426.0,OffLiveBallTurnover,WAS,07:01,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/478/857233cc-dac5-256f-95c0-fa890a0b180e_960x540.mp4,178,170,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,10,,,,,,False,1611661313,431.0,474,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,,,,,1611661322,4,Ariel Atkins,1628878,8,07:22,0,,1627668,Breanna Stewart,0,,0,,False,-1,,3.9,0.4863,432.0,AtRim,2,442.0,OffAtRimMake,WAS,07:12,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/474/ef177b2b-33a2-174e-0219-1046d8bfb3e5_960x540.mp4,19,34,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,11,,,,,,False,1611661313,459.0,468,2023-09-19,1042300112,1628279-1628878-1628899-203399-204333,False,NYL,1627668-1627673-1629477-202664-204335,,0.0,Natasha Cloud,204333.0,TeamBlocked,1611661322,4,Elena Delle Donne,203399,6,07:57,0,,1629477,Sabrina Ionescu,0,,0,,False,1,4.0,9.0,0.3509,460.0,ShortMidRange,2,477.0,OffShortMidRangeMake,WAS,07:40,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/468/3da48fa2-8233-0450-80d2-a75fd5908d3e_960x540.mp4,-65,62,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,12,,,,,,False,1611661313,16.0,434,2023-09-19,1042300112,1628278-1628878-1628899-203399-204333,False,NYL,1627668-1627673-202664-203866-204335,,,,,,1611661322,3,Ariel Atkins,1628878,37,00:32,0,,0,,0,,0,,False,-3,,15.7,0.3502,17.0,LongMidRange,2,32.0,OffDeadball,WAS,00:17,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/434/ffd2fb1d-1b72-9abc-dd40-0c4352a72b01_960x540.mp4,146,58,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661322'}",shot_pace,1611661322,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661322__aad726c3,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661322,200,13,,,,,,False,1611661313,73.0,424,2023-09-19,1042300112,1628278-1628878-1628899-203399-204333,False,NYL,1627668-202664-203828-203866-204335,,,,,,1611661322,3,Shatori Walker-Kimbrough,1628278,33,01:39,0,,203866,Kayla Thornton,0,,0,,False,-3,,19.5,0.3125,74.0,LongMidRange,2,99.0,OffAtRimMake,WAS,01:14,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300112/424/12d2c60c-3a5a-c097-e2ac-a0749dbda660_960x540.mp4,13,195,True,shots,4Q/OT | margin -3..3 | 300..120,team
