league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,0,,,,,,False,1611661324,58.0,561,2024-09-25,1042400112,1629482-1630442-1642298-203398-204333,False,MIN,1629483-1629501-1629524-1629567-203825,,,,,,1611661317,4,Natasha Cloud,204333,35,01:08,204333,Natasha Cloud,1629501,Alanna Smith,0,,0,,False,-17,,24.7,0.377,62.0,Arc3,3,68.0,OffArc3Miss,PHO,01:02,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/561/563e9263-b2ed-d116-d532-885f6a5153a8_960x540.mp4,88,231,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,1,,,,,,False,1611661324,89.0,557,2024-09-25,1042400112,1629482-1630442-1642298-203398-204333,False,MIN,1629483-1629501-1629524-1629567-203825,,,,,,1611661317,4,Brittney Griner,203398,33,01:42,0,,203825,Kayla McBride,0,,0,,False,-17,,24.1,0.3829,92.0,Arc3,3,102.0,OffArc3Make,PHO,01:32,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/557/794b12e5-4cf2-e76b-ef59-b47a134e940d_960x540.mp4,-184,156,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,2,,,,,,False,1611661324,122.0,553,2024-09-25,1042400112,1629482-1630442-1642298-203398-204333,False,MIN,1629483-1629501-1629524-1629567-203825,,,,,,1611661317,4,Sophie Cunningham,1629482,31,02:10,1629482,Sophie Cunningham,1629567,Natisha Hiedeman,0,,0,,False,-14,,27.6,0.3474,126.0,Arc3,3,130.0,OffShortMidRangeMiss,PHO,02:06,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/553/4520fba0-bb01-57a4-7cdf-49a3f3b11ca8_960x540.mp4,178,211,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,3,,,,,,False,1611661324,266.0,518,2024-09-25,1042400112,100940-1628881-1629482-203398-204333,False,MIN,1629483-1629501-1629524-1629567-203825,,,,,,1611661317,4,Diana Taurasi,100940,23,04:34,204333,Natasha Cloud,203825,Kayla McBride,0,,0,,False,-14,,23.0,0.376,270.0,Corner3,3,274.0,OffArc3Miss,PHO,04:30,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/518/b060c996-af8c-9699-84fc-7924018e2e8c_960x540.mp4,-229,-17,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,4,,,,,,False,1611661324,527.0,451,2024-09-25,1042400112,100940-1628881-1630442-1642298-204333,False,MIN,1628899-1629483-1629524-1629567-203825,,,,,,1611661317,4,Natasha Mack,1630442,3,08:59,204333,Natasha Cloud,1628899,Myisha Hines-Allen,0,,0,,False,-11,,5.2,0.3923,530.0,ShortMidRange,2,539.0,OffFTMiss,PHO,08:50,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/451/99d3f484-7ca7-d843-7df8-baf438d4e85f_960x540.mp4,40,33,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,5,,,,,,False,1611661324,579.0,432,2024-09-25,1042400112,100940-1628881-1630442-1642298-204333,False,MIN,1628899-1629483-1629524-1629567-203825,,,,,,1611661317,4,Natasha Cloud,204333,1,10:00,0,,0,,0,,0,,False,-12,,13.3,0.4202,590.0,ShortMidRange,2,600.0,OffDeadball,PHO,09:50,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/432/50ac8bbb-ada8-3448-a4a4-f1e658070467_960x540.mp4,10,133,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,6,,,,,,False,1611661324,28.0,420,2024-09-25,1042400112,100940-1628881-1630442-1642298-204333,False,MIN,1627675-1628899-1629501-1629567-203825,,,,,,1611661317,3,Diana Taurasi,100940,32,00:56,0,,0,,0,,0,,False,-12,,24.1,0.3125,30.0,Arc3,3,56.0,OffFTMake,PHO,00:30,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/420/a55f2e52-2460-abd0-2c01-3929380beb0f_960x540.mp4,-218,103,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,7,,,,,,False,1611661324,155.0,396,2024-09-25,1042400112,1627674-1629482-1630442-1642298-204333,False,MIN,1627675-1629483-1629501-1629567-203825,,,,,,1611661317,3,Natasha Mack,1630442,26,02:59,0,,0,,0,,0,,False,-9,,15.6,0.3164,155.0,LongMidRange,2,179.0,OffFTMake,PHO,02:35,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/396/da1065cc-6725-f43d-8fea-1f7a31e58abf_960x540.mp4,35,152,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,8,,,,,,False,1611661324,279.0,375,2024-09-25,1042400112,100940-1627674-1629482-203398-204333,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661317,3,Diana Taurasi,100940,20,04:52,0,,0,,0,,0,,False,-6,,5.1,0.4447,283.0,ShortMidRange,2,292.0,OffTimeout,PHO,04:43,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/375/5a4571ec-a297-4b03-d6f8-f4f87ab70c10_960x540.mp4,-8,50,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,9,,,,,,False,1611661324,325.0,366,2024-09-25,1042400112,100940-1627674-1629482-203398-204333,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661317,3,Natasha Cloud,204333,18,05:39,0,,1629483,Napheesa Collier,0,,0,,False,-6,,23.4,0.3774,327.0,Arc3,3,339.0,OffShortMidRangeMake,PHO,05:27,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/366/d64580ed-9d86-d373-8bdb-c25ee34c7386_960x540.mp4,-183,146,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Playoffs', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Playoffs__entity_id-1611661317__936f308f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Playoffs&EntityId=1611661317,200,10,,,,,,False,1611661324,378.0,359,2024-09-25,1042400112,100940-1627674-1629482-203398-204333,False,MIN,1627675-1629483-1629501-1629524-203825,,,,,,1611661317,3,Natasha Cloud,204333,14,06:31,1627674,Kahleah Copper,1629483,Napheesa Collier,0,,0,,False,-5,,25.3,0.3847,382.0,Arc3,3,391.0,OffShortMidRangeMiss,PHO,06:22,https://videos.nba.com/wnba/pbp/media/2024/09/25/1042400112/359/977359f1-3b3c-25b0-1106-cf77d88451d2_960x540.mp4,135,214,True,shots,4Q/OT | margin -3..3 | 300..120,team
