league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,0,,,,,,False,1611661329,116.0,503,2024-09-19,1022400235,1629497-1631007-1631135-1641698-203838,False,CHI,1627669-1628273-1629488-1630389-204330,,,,,,1611661323,4,Caitlin Bickle,1641698,28,02:14,203838,Astou Ndour-Fall,1628273,Kaela Davis,0,,0,,False,31,,24.1,0.3827,117.0,Arc3,3,134.0,OffShortMidRangeMiss,CON,01:57,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/503/bfb2de6b-925f-e41e-3ef0-04886bb612bd_960x540.mp4,175,165,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,1,,,,,,False,1611661329,304.0,456,2024-09-19,1022400235,1629497-1630112-1631007-1631135-203838,False,CHI,1628263-1628273-1629488-1630389-1630446,,,,,,1611661323,4,Olivia Nelson-Ododa,1631135,18,05:23,0,,1628273,Kaela Davis,0,,0,,False,28,,6.0,0.3506,307.0,ShortMidRange,2,323.0,OffShortMidRangeMake,CON,05:07,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/456/5675e5b7-d325-632d-f046-ed3cc76cbeb6_960x540.mp4,44,41,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,2,,,,,,False,1611661329,389.0,446,2024-09-19,1022400235,1629497-1630112-1631007-1631135-203838,False,CHI,1628263-1628273-1629488-1630389-1630446,,0.0,Veronica Burton,1631007.0,TeamBlocked,1611661323,4,Tyasha Harris,1630112,12,06:58,0,,1630389,Dana Evans,0,,0,,False,28,10.0,7.8,0.4845,390.0,ShortMidRange,2,418.0,OffCorner3Make,CON,06:30,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/446/c0dad8ab-73f6-3d8e-3ebd-cfc5088b7588_960x540.mp4,-13,77,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,3,,,,,,False,1611661329,15.0,392,2024-09-19,1022400235,1629497-1630096-1631007-1631135-203838,False,CHI,1628263-1629488-1630389-1630446-204330,,,,,,1611661323,3,Olivia Nelson-Ododa,1631135,33,00:41,1629497,Marina Mabrey,1630389,Dana Evans,0,,0,,False,28,,7.6,0.2803,16.0,ShortMidRange,2,41.0,OffArc3Miss,CON,00:16,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/392/77ad66b0-2ba2-7f7f-a086-efe27add8295_960x540.mp4,30,70,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,4,,,,,,False,1611661329,72.0,381,2024-09-19,1022400235,1629497-1630096-1631007-1631135-201886,False,CHI,1628263-1629488-1630389-1630446-204330,,,,,,1611661323,3,DeWanna Bonner,201886,29,01:18,0,,0,,1629497,Marina Mabrey,1630446,Michaela Onyenwere,False,25,,24.3,0.4026,73.0,Arc3,3,78.0,OffLiveBallTurnover,CON,01:13,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/381/8a47a8ad-4541-b2b2-8543-53e152fba6fb_960x540.mp4,-157,185,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,5,,,,,,False,1611661329,109.0,369,2024-09-19,1022400235,1629497-1630096-1631007-1631135-201886,False,CHI,1627669-1628273-1629488-1630389-1630446,,,,,,1611661323,3,Marina Mabrey,1629497,27,02:03,0,,0,,1631135,Olivia Nelson-Ododa,1630389,Dana Evans,False,25,,25.9,0.3561,119.0,Arc3,3,123.0,OffLiveBallTurnover,CON,01:59,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/369/452ccb2f-53ac-559f-252f-4c8377577ecd_960x540.mp4,-188,178,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,6,,,,,,False,1611661329,208.0,345,2024-09-19,1022400235,1628280-1629497-1630112-201886-203826,False,CHI,1627669-1627671-1628273-1629488-1630446,,,,,,1611661323,3,Tyasha Harris,1630112,21,03:41,201886,DeWanna Bonner,1627669,Moriah Jefferson,0,,0,,False,20,,23.0,0.4443,213.0,Corner3,3,221.0,OffShortMidRangeMiss,CON,03:33,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/345/83e7ff0a-f347-8484-478a-599ff659f969_960x540.mp4,-222,62,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,7,,,,,,False,1611661329,442.0,302,2024-09-19,1022400235,1628280-1630096-1630112-201886-203826,False,CHI,1627671-1628263-1629488-1630446-204330,,,,,,1611661323,3,Brionna Jones,1628280,9,07:37,201886,DeWanna Bonner,1627671,Rachel Banham,0,,0,,False,14,,7.8,0.3625,442.0,ShortMidRange,2,457.0,OffArc3Miss,CON,07:22,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/302/537bf845-a6a9-284c-048c-7d23faf59acc_960x540.mp4,-46,63,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,8,,,,,,False,1611661329,582.0,282,2024-09-19,1022400235,1628280-1630096-1630112-201886-203826,False,CHI,1627671-1628263-1629488-1630446-204330,,,,,,1611661323,3,DeWanna Bonner,201886,1,10:00,0,,0,,0,,0,,False,11,,22.8,0.2737,584.0,Corner3,3,600.0,OffDeadball,CON,09:44,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/282/2c2106f7-0a27-c7eb-2e4b-a577c9fbe693_960x540.mp4,-224,41,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,9,,,,,,False,1611661329,3.0,271,2024-09-19,1022400235,1628280-1630096-1630112-201886-203826,False,CHI,1627671-1628263-1628273-1629488-204330,,,,,,1611661323,2,DeWanna Bonner,201886,39,00:28,201886,DeWanna Bonner,1627671,Rachel Banham,0,,0,,False,9,,37.5,0.0,7.0,Arc3,3,28.0,OffLongMidRangeMiss,CON,00:07,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/271/bd10ac73-75af-2053-b213-a5dca110cfe2_960x540.mp4,-36,373,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661323'}",shot_pace,1611661323,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661323__b9f66d26,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661323,200,10,,,,,,False,1611661329,231.0,218,2024-09-19,1022400235,1628280-1630096-1630112-201886-203826,False,CHI,1628263-1628273-1630389-1630446-204330,DiJonai Carrington,1630096.0,Brionna Jones,1628280.0,ShortMidRange,1611661323,2,DiJonai Carrington,1630096,25,04:08,1630096,DiJonai Carrington,1628263,Lindsay Allen,0,,0,,True,4,1.0,6.5,0.4059,237.0,ShortMidRange,2,248.0,OffAtRimMiss,CON,03:57,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400235/218/46561eb8-a1b1-4b47-4d8c-6db083266273_960x540.mp4,63,15,False,shots,4Q/OT | margin -3..3 | 300..120,team
