league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,0,,,,,,False,1611661321,15.0,548,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Kiana Williams,1630461,37,00:34,0,,1642793,Aziaha James,0,,0,,False,-21,,23.0,0.2473,18.0,Arc3,3,34.0,OffAtRimMake,PHX,00:18,,-145,178,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,1,Lexi Held,1631118.0,True,,,,1611661321,49.0,545,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,True,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Kitija Laksa,1629490,35,01:00,1631118,Lexi Held,1641650,Haley Jones,0,,0,,False,-22,,28.6,0.3375,49.0,Arc3,3,60.0,OffAtRimMiss,PHX,00:49,,189,215,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,2,Kiana Williams,1630461.0,True,,,,1611661321,68.0,541,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,True,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Kalani Brown,1629480,33,01:18,0,,0,,0,,0,,False,-24,,4.6,0.5302,68.0,ShortMidRange,2,78.0,OffDeadball,PHX,01:08,,9,45,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,3,Kitija Laksa,1629490.0,True,,,,1611661321,93.0,536,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,True,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Kiana Williams,1630461,31,01:44,0,,1641650,Haley Jones,0,,0,,False,-27,,23.1,0.3419,93.0,Corner3,3,104.0,OffAtRimMake,PHX,01:33,,-228,39,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,4,,,,,,False,1611661321,108.0,533,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Lexi Held,1631118,29,02:07,1629480,Kalani Brown,1631090,Christyn Williams,0,,0,,False,-25,,14.8,0.3098,110.0,LongMidRange,2,127.0,OffShortMidRangeBlock,PHX,01:50,,-94,114,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,5,Lexi Held,1631118.0,True,,,,1611661321,140.0,527,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,True,DAL,1631090-1641649-1641650-1642793-1642828,,,,,,1611661317,4,Kitija Laksa,1629490,27,02:36,0,,1631090,Christyn Williams,0,,0,,False,-27,,5.6,0.3648,140.0,ShortMidRange,2,156.0,OffLongMidRangeMake,PHX,02:20,,-33,45,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,6,,,,Diamond Miller,1641649.0,True,1611661321,229.0,506,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1629539-1641649-1641650-1642784-1642793,,,,,,1611661317,4,Kalani Brown,1629480,21,03:59,0,,0,,0,,0,,False,-24,,2.5,0.6473,230.0,AtRim,2,239.0,OffDeadball,PHX,03:50,,-1,25,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,7,,,,,,False,1611661321,269.0,498,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1629539-1641649-1641650-1642784-1642793,,,,,,1611661317,4,Kiana Williams,1630461,19,04:40,1629480,Kalani Brown,1642784,Paige Bueckers,0,,0,,False,-24,,1.9,0.6026,271.0,AtRim,2,280.0,OffArc3Miss,PHX,04:31,,11,15,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,8,,,False,,,,1611661321,355.0,480,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,True,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,4,Kiana Williams,1630461,15,05:59,0,,0,,1630461,Kiana Williams,1642793,Aziaha James,False,-23,,14.2,0.4836,355.0,LongMidRange,2,359.0,OffLiveBallTurnover,PHX,05:55,,0,142,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,9,,,,,,False,1611661321,394.0,470,2025-09-11,1022500284,1628957-1629480-1629490-1630461-1631118,False,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,4,Lexi Held,1631118,13,06:57,0,,1642784,Paige Bueckers,0,,0,,False,-23,,24.8,0.3108,394.0,Arc3,3,417.0,OffAtRimMake,PHX,06:34,,215,123,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,10,,,,,,False,1611661321,534.0,442,2025-09-11,1022500284,1628957-1629490-1630442-1630461-1631118,False,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,4,Natasha Mack,1630442,5,09:10,1630442,Natasha Mack,1642793,Aziaha James,0,,0,,False,-23,,5.5,0.4103,537.0,ShortMidRange,2,550.0,OffArc3Miss,PHX,08:57,,9,54,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,11,,,False,,,,1611661321,59.0,415,2025-09-11,1022500284,1628244-1628957-1630442-1630461-1631118,True,DAL,1628899-1629539-1641649-1641658-1642793,,,,,,1611661317,3,Kiana Williams,1630461,36,01:10,0,,1641649,Diamond Miller,0,,0,,False,-21,,23.3,0.3488,59.0,Arc3,3,70.0,OffAtRimMake,PHX,00:59,,-169,160,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,12,,,,,,False,1611661321,121.0,399,2025-09-11,1022500284,1628244-1628957-1630442-1630461-1631118,False,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,3,Lexi Held,1631118,32,02:26,0,,1642784,Paige Bueckers,0,,0,,False,-19,,23.3,0.3423,124.0,Arc3,3,146.0,OffShortMidRangeMake,PHX,02:04,,-185,141,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,13,Kiana Williams,1630461.0,True,,,,1611661321,179.0,389,2025-09-11,1022500284,1628244-1630149-1630442-1630461-1631118,True,DAL,1628899-1629539-1641649-1642784-1642793,,,,,,1611661317,3,Satou Sabally,1630149,30,03:17,0,,1629539,Amy Okonkwo,0,,0,,False,-20,,24.6,0.3651,179.0,Arc3,3,197.0,OffShortMidRangeMake,PHX,02:59,,85,231,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,14,,,,,,False,1611661321,214.0,376,2025-09-11,1022500284,1627674-1629490-1630149-1630442-1642777,False,DAL,1629539-1641649-1641652-1642784-1642793,,,,,,1611661317,3,Kahleah Copper,1627674,28,03:42,0,,0,,1642777,Monique Akoa Makani,1642784,Paige Bueckers,False,-18,,24.6,0.3957,218.0,Arc3,3,222.0,OffLiveBallTurnover,PHX,03:38,,156,190,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661317', 'EntityId': '1611661317'}",shot_pace,1611661317,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661317__entity_id-1611661317__5f7f5fbf,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661317&EntityId=1611661317,200,15,,,,,,False,1611661321,278.0,362,2025-09-11,1022500284,1627674-1629490-1630149-1630442-1642777,False,DAL,1629539-1641649-1641652-1642784-1642793,,,,,,1611661317,3,Kahleah Copper,1627674,22,04:55,0,,0,,0,,0,,False,-16,,16.3,0.3713,281.0,LongMidRange,2,295.0,OffTimeout,PHX,04:41,,81,141,False,shots,4Q/OT | margin -3..3 | 300..120,team
