league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,0,,,False,,,,1611661324,48.0,503,2025-09-09,1022500278,1627672-1642815-203024-203035-203824,True,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Odyssey Sims,203824,33,01:11,0,,1642797,Anastasiia Olairi Kosu,0,,0,,False,11,,11.2,0.3196,48.0,ShortMidRange,2,71.0,OffAtRimMake,IND,00:48,,-108,29,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,1,,,,,,False,1611661324,87.0,497,2025-09-09,1022500278,1627672-1642815-203024-203035-203824,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Shey Peddy,203035,31,01:47,0,,0,,0,,0,,False,13,,10.6,0.3455,90.0,ShortMidRange,2,107.0,OffTimeout,IND,01:30,,0,106,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,2,,,,,,False,1611661324,120.0,489,2025-09-09,1022500278,1627672-1629488-203024-203035-203824,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Damiris Dantas,203024,29,02:12,0,,1642320,Jaylyn Sherrod,0,,0,,False,15,,24.9,0.3563,122.0,Arc3,3,132.0,OffAtRimMake,IND,02:02,,-201,147,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,3,,,,,,False,1611661324,177.0,479,2025-09-09,1022500278,1627672-1629488-203024-203035-203824,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Damiris Dantas,203024,25,03:26,0,,0,,0,,0,,False,17,,6.4,0.305,179.0,ShortMidRange,2,206.0,OffDeadball,IND,02:59,,5,64,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,4,,,,,,False,1611661324,213.0,470,2025-09-09,1022500278,1627672-1629488-203024-203035-203824,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Odyssey Sims,203824,23,03:51,1629488,Brianna Turner,1642797,Anastasiia Olairi Kosu,0,,0,,False,17,,9.2,0.3982,217.0,ShortMidRange,2,231.0,OffFTMiss,IND,03:37,,-44,81,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,5,,,,,,False,1611661324,282.0,450,2025-09-09,1022500278,1629488-1631086-203035-203824-203827,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Odyssey Sims,203824,19,04:59,0,,1629567,Natisha Hiedeman,0,,0,,False,18,,8.6,0.3727,283.0,ShortMidRange,2,299.0,OffAtRimMake,IND,04:43,,68,53,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,6,,,,,,False,1611661324,324.0,438,2025-09-09,1022500278,1631086-1641648-203024-203035-203824,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Lexie Hull,1631086,15,05:39,0,,1628926,Maria Kliundikova,0,,0,,False,22,,23.7,0.3494,327.0,Arc3,3,339.0,OffAtRimMake,IND,05:27,,-182,152,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,7,Shey Peddy,203035.0,True,,,,1611661324,368.0,433,2025-09-09,1022500278,1631086-1641648-203024-203035-203824,True,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Aliyah Boston,1641648,13,06:30,0,,0,,0,,0,,False,22,,2.3,0.4788,368.0,AtRim,2,390.0,OffDeadball,IND,06:08,,-22,7,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,8,,,,Anastasiia Olairi Kosu,1642797.0,True,1611661324,402.0,424,2025-09-09,1022500278,1631086-1641648-203024-203035-203824,False,MIN,1628926-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Aliyah Boston,1641648,11,06:53,0,,0,,0,,0,,False,22,,3.6,0.6069,404.0,AtRim,2,413.0,OffDeadball,IND,06:44,,21,29,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,9,Lexie Hull,1631086.0,True,,,,1611661324,474.0,412,2025-09-09,1022500278,1631086-1641648-203024-203035-203824,True,MIN,1629491-1629567-1642320-1642344-1642797,,,,,,1611661325,4,Damiris Dantas,203024,7,08:09,0,,1629491,Jessica Shepard,0,,0,,False,19,,22.7,0.366,474.0,Corner3,3,489.0,OffAtRimMake,IND,07:54,,-227,-5,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'Season': '2025', 'SeasonType': 'Regular Season', 'TeamId': '1611661325', 'EntityId': '1611661325'}",shot_pace,1611661325,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__season-2025__season_type-Regular_Season__team_id-1611661325__entity_id-1611661325__44fa9629,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&Season=2025&SeasonType=Regular+Season&TeamId=1611661325&EntityId=1611661325,200,10,,,False,,,,1611661324,516.0,409,2025-09-09,1022500278,1631086-1641648-203024-203035-203824,True,MIN,1629491-1629567-1642320-1642344-1642797,Aliyah Boston,1641648.0,Aliyah Boston,1641648.0,AtRim,1611661325,4,Aliyah Boston,1641648,5,08:46,0,,0,,1631086,Lexie Hull,1642344,Camryn Taylor,True,19,0.0,3.1,0.4873,516.0,AtRim,2,526.0,OffLiveBallTurnover,IND,08:36,,16,26,False,shots,4Q/OT | margin -3..3 | 300..120,team
