league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,0,,,,,,False,1611661317,60.0,543,2025-09-11,1022500284,1631090-1641649-1641650-1642793-1642828,False,PHX,1628957-1629480-1629490-1630461-1631118,,,,,,1611661321,4,Haley Jones,1641650,34,01:08,0,,1629480,Kalani Brown,0,,0,,False,22,,2.8,0.6443,60.0,AtRim,2,68.0,OffShortMidRangeMake,DAL,01:00,,-18,22,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,1,,,,,,False,1611661317,78.0,538,2025-09-11,1022500284,1631090-1641649-1641650-1642793-1642828,False,PHX,1628957-1629480-1629490-1630461-1631118,,,,,,1611661321,4,Diamond Miller,1641649,32,01:33,0,,1630461,Kiana Williams,0,,0,,False,24,,4.0,0.5659,80.0,ShortMidRange,2,93.0,OffCorner3Make,DAL,01:20,,-3,40,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,2,,,,,,False,1611661317,239.0,502,2025-09-11,1022500284,1629539-1641649-1641650-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,Amy Okonkwo,1629539.0,Aziaha James,1642793.0,Corner3,1611661321,4,Diamond Miller,1641649,20,04:29,1642784,Paige Bueckers,1630461,Kiana Williams,0,,0,,False,24,10.0,2.5,0.6452,254.0,AtRim,2,269.0,OffAtRimMiss,DAL,04:14,,-18,18,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,3,,,,,,False,1611661317,239.0,500,2025-09-11,1022500284,1629539-1641649-1641650-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,,,,,,1611661321,4,Aziaha James,1642793,20,04:29,1642784,Paige Bueckers,1630461,Kiana Williams,0,,0,,False,24,,23.5,0.3623,265.0,Corner3,3,269.0,OffAtRimMiss,DAL,04:25,,-233,29,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,4,,,,,,False,1611661317,280.0,496,2025-09-11,1022500284,1629539-1641649-1641650-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,Diamond Miller,1641649.0,Haley Jones,1641650.0,Arc3,1611661321,4,Paige Bueckers,1642784,18,05:13,0,,0,,1642793,Aziaha James,1628957,Kathryn Westbeld,False,24,1.0,27.1,0.3329,284.0,Arc3,3,313.0,OffLiveBallTurnover,DAL,04:44,,-184,199,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,5,,,,,,False,1611661317,280.0,494,2025-09-11,1022500284,1629539-1641649-1641650-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,,,,,,1611661321,4,Haley Jones,1641650,18,05:13,0,,0,,1642793,Aziaha James,1628957,Kathryn Westbeld,False,24,,25.1,0.2848,291.0,Arc3,3,313.0,OffLiveBallTurnover,DAL,04:51,,164,190,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,6,,,,,,False,1611661317,359.0,476,2025-09-11,1022500284,1628899-1629539-1641649-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,Amy Okonkwo,1629539.0,Diamond Miller,1641649.0,Arc3,1611661321,4,Aziaha James,1642793,14,06:34,1628899,Myisha Hines-Allen,1631118,Lexi Held,0,,0,,False,23,4.0,22.4,0.2887,369.0,Corner3,3,394.0,OffArc3Miss,DAL,06:09,,223,17,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,7,,,,,,False,1611661317,359.0,474,2025-09-11,1022500284,1628899-1629539-1641649-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,Aziaha James,1642793.0,Paige Bueckers,1642784.0,ShortMidRange,1611661321,4,Diamond Miller,1641649,14,06:34,1628899,Myisha Hines-Allen,1631118,Lexi Held,0,,0,,False,23,3.0,27.1,0.3712,377.0,Arc3,3,394.0,OffArc3Miss,DAL,06:17,,-163,217,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,8,,,,,,False,1611661317,359.0,472,2025-09-11,1022500284,1628899-1629539-1641649-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,,,,,,1611661321,4,Paige Bueckers,1642784,14,06:34,1628899,Myisha Hines-Allen,1631118,Lexi Held,0,,0,,False,23,,13.0,0.3902,382.0,ShortMidRange,2,394.0,OffArc3Miss,DAL,06:22,,125,34,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,9,,,,,,False,1611661317,455.0,463,2025-09-11,1022500284,1628899-1629539-1641649-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,,,,,,1611661321,4,Myisha Hines-Allen,1628899,10,07:52,0,,0,,1642784,Paige Bueckers,1631118,Lexi Held,False,21,,27.2,0.3269,459.0,Arc3,3,472.0,OffLiveBallTurnover,DAL,07:39,,-29,270,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2025,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2025', 'SeasonType': 'Regular Season', 'EntityId': '1611661321'}",shot_pace,1611661321,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2025__season_type-Regular_Season__entity_id-1611661321__1f53db1f,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2025&SeasonType=Regular+Season&EntityId=1611661321,200,10,,,,,,False,1611661317,479.0,459,2025-09-11,1022500284,1628899-1629539-1641649-1642784-1642793,False,PHX,1628957-1629480-1629490-1630461-1631118,Paige Bueckers,1642784.0,Myisha Hines-Allen,1628899.0,LongMidRange,1611661321,4,Paige Bueckers,1642784,8,08:26,0,,0,,0,,0,,True,21,2.0,4.3,0.4325,480.0,ShortMidRange,2,506.0,OffFTMake,DAL,08:00,,16,40,False,shots,4Q/OT | margin -3..3 | 300..120,team
