league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,0,,,,,,False,1611661321,41.0,527,2023-09-19,1042300132,1629476-1630387-1630462-1641650-1641656,False,DAL,1629480-1630386-1631007-1641652-203824,,0.0,Aari McDonald,1630462.0,TeamBlocked,1611661330,4,Laeticia Amihere,1641656,38,01:07,0,,0,,0,,0,,False,-25,6.0,4.0,0.6077,44.0,ShortMidRange,2,67.0,OffFTMake,ATL,00:44,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/527/562d08ac-63a1-6cca-11e8-ad7acfe701e3_960x540.mp4,7,39,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,1,,,,,,False,1611661321,278.0,459,2023-09-19,1042300132,1628277-1630387-1630462-1631009-204323,False,DAL,1629479-1629481-1630149-1630386-203824,,,,,,1611661330,4,Aari McDonald,1630462,22,04:54,0,,1630386,Awak Kuier,0,,0,,False,-22,,6.2,0.4077,280.0,ShortMidRange,2,294.0,OffShortMidRangeMake,ATL,04:40,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/459/7c1fafe9-e116-57e3-89d5-64798cfa81b4_960x540.mp4,10,61,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,2,,,,,,False,1611661321,328.0,442,2023-09-19,1042300132,1628277-1630387-1630462-1631009-204323,False,DAL,1629479-1629481-1630101-1630149-1630386,,,,,,1611661330,4,Rhyne Howard,1631009,18,05:49,0,,0,,0,,0,,False,-20,,3.7,0.4787,330.0,AtRim,2,349.0,OffTimeout,ATL,05:30,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/442/fe7f5f11-4c0a-07ca-45e9-b28925219ff6_960x540.mp4,21,31,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,3,,,,,,False,1611661321,534.0,407,2023-09-19,1042300132,1628277-1630387-1631009-202658-204323,False,DAL,1629479-1629481-1630101-1630149-203827,,,,,,1611661330,4,Rhyne Howard,1631009,6,09:00,0,,0,,0,,0,,False,-17,,23.0,0.3399,537.0,Corner3,3,540.0,OffDeadball,ATL,08:57,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/407/f0161932-721d-ac91-fd5b-69a9c29ecd28_960x540.mp4,228,31,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,4,,,,,,False,1611661321,69.0,359,2023-09-19,1042300132,1628277-1628881-1630462-1631009-1631044,False,DAL,1629480-1629481-1630149-1630386-203824,,,,,,1611661330,3,Rhyne Howard,1631009,37,01:34,0,,1629481,Arike Ogunbowale,0,,0,,False,-22,,11.1,0.3354,72.0,ShortMidRange,2,94.0,OffAtRimMake,ATL,01:12,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/359/18829ba7-a0f1-408c-84aa-3cfe2da62d59_960x540.mp4,110,17,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,5,,,,,,False,1611661321,114.0,353,2023-09-19,1042300132,1628277-1628881-1630462-1631009-1631044,False,DAL,1629479-1629481-1630149-1630386-203824,,,,,,1611661330,3,Rhyne Howard,1631009,35,02:05,0,,0,,1628881,Monique Billings,1629479,Teaira McCowan,False,-20,,25.1,0.3697,116.0,Arc3,3,125.0,OffLiveBallTurnover,ATL,01:56,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/353/c5813bfd-e65c-a9d3-6405-e8f8749de1ec_960x540.mp4,127,217,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,6,,,,,,False,1611661321,151.0,334,2023-09-19,1042300132,1628277-1628881-1630462-1631009-1631044,False,DAL,1629479-1629481-1630149-203824-203827,,,,,,1611661330,3,Rhyne Howard,1631009,31,02:50,1628881,Monique Billings,1629479,Teaira McCowan,0,,0,,False,-21,,23.3,0.3699,154.0,Corner3,3,170.0,OffShortMidRangeMiss,ATL,02:34,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/334/f4d1f16e-e7a9-7866-160c-fc8f72455be6_960x540.mp4,-233,13,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,7,,,,,,False,1611661321,256.0,317,2023-09-19,1042300132,1628277-1630462-1631009-1631044-204323,False,DAL,1629479-1629481-1630149-203824-203827,,,,,,1611661330,3,Cheyenne Parker,204323,25,04:28,0,,0,,1630462,Aari McDonald,203827,Natasha Howard,False,-20,,17.2,0.4113,259.0,LongMidRange,2,268.0,OffLiveBallTurnover,ATL,04:19,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/317/2cc781a9-b11f-2f24-c000-9fa1abf58f20_960x540.mp4,-171,22,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,8,,,,,,False,1611661321,292.0,309,2023-09-19,1042300132,1628277-1628881-1630462-1631009-204323,False,DAL,1629479-1629481-1630149-203824-203827,,,,,,1611661330,3,Allisha Gray,1628277,21,05:11,0,,203824,Odyssey Sims,0,,0,,False,-18,,25.5,0.3095,294.0,Arc3,3,311.0,OffCorner3Make,ATL,04:54,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/309/84d8c2cb-5d74-7f62-da86-e435798e91a0_960x540.mp4,-5,255,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,9,,,,,,False,1611661321,338.0,295,2023-09-19,1042300132,1628277-1628881-1631009-202658-204323,False,DAL,1629479-1629481-1630101-1630149-203827,,,,,,1611661330,3,Allisha Gray,1628277,19,05:54,0,,1629479,Teaira McCowan,0,,0,,False,-17,,25.1,0.3423,339.0,Arc3,3,354.0,OffAtRimMake,ATL,05:39,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/295/dcafadf1-675f-9437-bc81-9c2af4176307_960x540.mp4,123,219,True,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2023,Playoffs,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2023', 'SeasonType': 'Playoffs', 'EntityId': '1611661330'}",shot_pace,1611661330,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2023__season_type-Playoffs__entity_id-1611661330__8cc39d1d,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2023&SeasonType=Playoffs&EntityId=1611661330,200,10,,,,,,False,1611661321,379.0,289,2023-09-19,1042300132,1628277-1628881-1631009-202658-204323,False,DAL,1629479-1629481-1630101-1630149-203827,Cheyenne Parker,204323.0,Cheyenne Parker,204323.0,ShortMidRange,1611661330,3,Cheyenne Parker,204323,17,06:38,0,,1629479,Teaira McCowan,0,,0,,True,-15,0.0,3.6,0.4643,380.0,AtRim,2,398.0,OffAtRimMake,ATL,06:20,https://videos.nba.com/wnba/pbp/media/2023/09/19/1042300132/289/d9364c64-62af-4ae4-dd75-65ede62fb79b_960x540.mp4,19,31,True,shots,4Q/OT | margin -3..3 | 300..120,team
