league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,clutch_window,request_id,request_table,request_url,request_status,request_row_index,assist_player,assist_player_id,assisted,block_player,block_player_id,blocked,dtid,end_time,event_num,game_date,gid,lineup_id,made,opponent,opponent_lineup_id,oreb_rebound_player,oreb_rebound_player_id,oreb_shot_player,oreb_shot_player_id,oreb_shot_type,otid,period,player,player_id,poss_num,possession_start_time,previous_poss_end_rebound_pid,previous_poss_end_rebound_player,previous_poss_end_shooter_pid,previous_poss_end_shooter_player,previous_poss_end_steal_pid,previous_poss_end_steal_player,previous_poss_end_turnover_pid,previous_poss_end_turnover_player,putback,score_margin,seconds_since_oreb,shot_distance,shot_quality,shot_time,shot_type,shot_value,start_time,start_type,team,time,url,x,y,is_playoffs,job_variant,window_label,request_scope
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,0,,,,,,False,1611661330,47.0,537,2024-09-19,1022400236,1629568-1631055-1642301-1642320-203866,False,ATL,1628269-1630471-1641650-1641656-1642534,,,,,,1611661313,4,Nyara Sabally,1631055,33,00:52,0,,0,,0,,0,,False,-11,,4.5,0.3751,48.0,ShortMidRange,2,52.0,OffTimeout,NYL,00:48,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/537/c5bc3795-09f4-1e45-7baa-f16f5a488805_960x540.mp4,30,33,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,1,,,,,,False,1611661330,85.0,523,2024-09-19,1022400236,1629568-1631055-1642301-1642320-203866,False,ATL,1628269-1630471-1641650-1641656-1642534,Jaylyn Sherrod,1642320.0,Jaylyn Sherrod,1642320.0,FT,1611661313,4,Marquesha Davis,1642301,29,01:41,1631055,Nyara Sabally,1641656,Laeticia Amihere,0,,0,,False,-8,9.0,2.4,0.4365,86.0,AtRim,2,101.0,OffShortMidRangeMiss,NYL,01:26,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/523/57fcfb2b-199c-fc1f-e8b5-12d536a59efc_960x540.mp4,13,20,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,2,,,,,,False,1611661330,296.0,465,2024-09-19,1022400236,1627673-1631055-1642301-1642320-203866,False,ATL,1630471-1631032-1641650-1641656-1642534,,,,,,1611661313,4,Kayla Thornton,203866,17,05:17,0,,0,,0,,0,,False,-13,,23.8,0.3421,297.0,Arc3,3,317.0,OffDeadball,NYL,04:57,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/465/ca663be7-0677-ce00-23ab-cf4c0c2a4085_960x540.mp4,190,143,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,3,,,,,,False,1611661330,330.0,457,2024-09-19,1022400236,1627673-1631055-1642301-1642320-204335,False,ATL,1628886-1630471-1631032-1641656-1642534,,,,,,1611661313,4,Jaylyn Sherrod,1642320,15,05:48,0,,1631032,Lorela Cubaj,0,,0,,False,-13,,25.3,0.3525,331.0,Arc3,3,348.0,OffShortMidRangeMake,NYL,05:31,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/457/bc6bc004-8d05-e79b-f11c-02198aba2379_960x540.mp4,183,174,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,4,,,,,,False,1611661330,404.0,448,2024-09-19,1022400236,1627673-1631055-1642301-1642320-204335,False,ATL,1628886-1630471-1631032-1641656-1642534,,,,,,1611661313,4,Jaylyn Sherrod,1642320,11,07:09,0,,0,,1631055,Nyara Sabally,1630471,Maya Caldwell,False,-13,,6.7,0.3506,405.0,ShortMidRange,2,429.0,OffLiveBallTurnover,NYL,06:45,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/448/74870827-d624-aa3e-41c2-adc723e78f56_960x540.mp4,-10,66,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,5,,,,,,False,1611661330,584.0,418,2024-09-19,1022400236,1627673-1631055-1642301-1642320-204335,False,ATL,1630471-1631032-1641650-1641656-1642534,,,,,,1611661313,4,Betnijah Laney-Hamilton,204335,1,10:00,0,,0,,0,,0,,False,-17,,12.8,0.3812,585.0,ShortMidRange,2,600.0,OffDeadball,NYL,09:45,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/418/b3c78c09-19da-13b2-a837-f0e6b4f49f86_960x540.mp4,128,4,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,6,,,,,,False,1611661330,48.0,389,2024-09-19,1022400236,1629568-1631055-1642301-202664-203866,False,ATL,1628269-1630471-1631032-1641650-1642534,,,,,,1611661313,3,Marquesha Davis,1642301,34,01:14,0,,0,,0,,0,,False,-20,,9.6,0.3572,55.0,ShortMidRange,2,74.0,OffFTMake,NYL,00:55,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/389/101237eb-15e1-2290-5120-280cf8bc0026_960x540.mp4,-38,88,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,7,,,,,,False,1611661330,89.0,382,2024-09-19,1022400236,1629568-1631055-1642301-202664-203866,False,ATL,1628269-1630471-1631032-1641650-1642534,,,,,,1611661313,3,Courtney Vandersloot,202664,32,01:33,0,,0,,202664,Courtney Vandersloot,1628269,Nia Coffey,False,-18,,4.7,0.5719,90.0,ShortMidRange,2,93.0,OffLiveBallTurnover,NYL,01:30,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/382/3e4f4d6f-3e91-23a2-b9cf-444c403fa5b7_960x540.mp4,27,39,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,8,,,,,,False,1611661330,174.0,361,2024-09-19,1022400236,1627673-1629477-1631055-1642301-203866,False,ATL,1628269-1630471-1631009-1631032-1641650,,,,,,1611661313,3,Sabrina Ionescu,1629477,26,03:21,0,,1631009,Rhyne Howard,0,,0,,False,-18,,24.7,0.3329,176.0,Arc3,3,201.0,OffArc3Make,NYL,02:56,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/361/8ab5787e-8487-9179-a605-c0708dd66555_960x540.mp4,197,149,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,9,,,,,,False,1611661330,236.0,343,2024-09-19,1022400236,1627673-1629477-1631055-203866-204335,False,ATL,1628886-1630471-1631009-1631032-1631044,,,,,,1611661313,3,Jonquel Jones,1627673,22,04:15,1627673,Jonquel Jones,1628886,Jordin Canada,0,,0,,False,-17,,11.5,0.3953,237.0,ShortMidRange,2,255.0,OffFTMiss,NYL,03:57,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/343/6929f9f1-16e8-77ab-cac0-5d3a0368d316_960x540.mp4,-54,101,False,shots,4Q/OT | margin -3..3 | 300..120,team
wnba,wnba_shot_pace,shot_pace,shots,get-shots,2024,Regular Season,team,"{'EntityType': 'Team', 'StartType': 'All', 'Blocked': False, 'Season': '2024', 'SeasonType': 'Regular Season', 'EntityId': '1611661313'}",shot_pace,1611661313,4Q/OT | margin -3..3 | 300..120,get-shots__shots__entity_type-Team__start_type-All__blocked-False__season-2024__season_type-Regular_Season__entity_id-1611661313__f7b19d4c,get-shots,https://api.pbpstats.com/get-shots/wnba?EntityType=Team&StartType=All&Blocked=False&Season=2024&SeasonType=Regular+Season&EntityId=1611661313,200,10,,,,,,False,1611661330,271.0,330,2024-09-19,1022400236,1627673-1629477-1631055-203866-204335,False,ATL,1628886-1630471-1631009-1631044-202250,,,,,,1611661313,3,Sabrina Ionescu,1629477,20,04:42,0,,0,,0,,0,,False,-18,,5.9,0.4066,273.0,ShortMidRange,2,282.0,OffDeadball,NYL,04:33,https://videos.nba.com/wnba/pbp/media/2024/09/19/1022400236/330/19a944f0-ad77-4df9-9458-555b23db4c84_960x540.mp4,41,43,False,shots,4Q/OT | margin -3..3 | 300..120,team
