league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,request_id,request_table,request_url,request_status,request_row_index,player_id,player_name,is_playoffs,job_variant,request_scope
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,0,203014,Nneka Ogwumike,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,1,203400,Skylar Diggins,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,2,204365,Erica Wheeler,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,3,1627676,Tiffany Mitchell,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,4,1628279,Brittney Sykes,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,5,1628882,Lexie Brown,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,6,1628931,Gabby Williams,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,7,1629478,Katie Lou Samuelson,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,8,1629496,Ezi Magbegor,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2025,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2025', 'TeamId': '1611661328'}",discovery,1611661328,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2025__team_id-1611661328__62f8df6b,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2025&TeamId=1611661328,200,9,1641660,Zia Cooke,True,team_player_catalog,team
