league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,request_id,request_table,request_url,request_status,request_row_index,player_id,player_name,is_playoffs,job_variant,request_scope
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,0,203825,Kayla McBride,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,1,1627675,Courtney Williams,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,2,1628508,Cecilia Zandalasini,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,3,1628899,Myisha Hines-Allen,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,4,1629483,Napheesa Collier,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,5,1629501,Alanna Smith,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,6,1629524,Bridget Carleton,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,7,1629567,Natisha Hiedeman,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,8,1630151,Olivia Époupa,True,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2024,Playoffs,team,"{'SeasonType': 'Playoffs', 'Season': '2024', 'TeamId': '1611661324'}",discovery,1611661324,get-team-players-for-season__team_player_catalog__season_type-Playoffs__season-2024__team_id-1611661324__bb513290,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Playoffs&Season=2024&TeamId=1611661324,200,9,1641649,Diamond Miller,True,team_player_catalog,team
