league,job_id,job_family,variant,endpoint,season,season_type,scope,request_params,source,team_id,request_id,request_table,request_url,request_status,request_row_index,player_id,player_name,is_playoffs,job_variant,request_scope
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,0,203822,Rebekah Gardner,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,1,204322,Elizabeth Williams,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,2,204330,Isabelle Harrison,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,3,1627674,Kahleah Copper,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,4,1627675,Courtney Williams,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,5,1628949,Khaalia Hillsman,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,6,1629485,Kristine Anigwe,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,7,1629497,Marina Mabrey,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,8,1629501,Alanna Smith,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,9,1629571,Morgan Bertsch,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,10,1630113,Ruthy Hebard,False,team_player_catalog,team
wnba,wnba_league_discovery,league_discovery,team_player_catalog,get-team-players-for-season,2023,Regular Season,team,"{'SeasonType': 'Regular Season', 'Season': '2023', 'TeamId': '1611661329'}",discovery,1611661329,get-team-players-for-season__team_player_catalog__season_type-Regular_Season__season-2023__team_id-1611661329__649fd575,get-team-players-for-season,https://api.pbpstats.com/get-team-players-for-season?SeasonType=Regular+Season&Season=2023&TeamId=1611661329,200,11,1630389,Dana Evans,False,team_player_catalog,team
